review_id,winery,vintage,designation,variety,score,category,title,ava,region,province,country,release_price,source,brand_id
593,Willamette Valley Vineyards,2015.0,Founders' Reserve,Pinot Noir,89,Red,Willamette Valley Vineyards 2015 Founders' Reserve Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,5
594,Atticus,2005.0,,Pinot Noir,89,Red,Atticus 2005 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,407
595,Boedecker Cellars,2005.0,Stewart,Pinot Noir,88,Red,Boedecker Cellars 2005 Stewart Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$34.0,Wine Enthusiest,397
596,Amity Vineyards,2008.0,Dry,Riesling,91,White,Amity Vineyards 2008 Dry Riesling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,502
597,Longplay,2008.0,Lia's Vineyard,Pinot Noir,91,Red,Longplay 2008 Lia's Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,102
598,Dobbes Family Estate,2012.0,Grand Assemblage,Pinot Noir,87,Red,Dobbes Family Estate 2012 Grand Assemblage Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,2
599,Willamette Valley Vineyards,2012.0,Hannah,Pinot Noir,87,Red,Willamette Valley Vineyards 2012 Hannah Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,5
600,Johan Vineyards,2012.0,Three Barrel,Pinot Noir,87,Red,Johan 2012 Three Barrel Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$49.0,Wine Enthusiest,497
601,Antiquum Farm,2015.0,Aurosa,Pinot Grigio,91,White,Antiquum Farm 2015 Aurosa Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,453
602,Lumos,2013.0,Chiquita Rosé of,Pinot Noir,86,Red,Lumos 2013 Chiquita Rosé of Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,318
603,Bergström,2010.0,Gregory Ranch,Pinot Noir,90,Red,Bergström 2010 Gregory Ranch Pinot Noir,Willamette Valley,,Oregon,US,$50.0,Wine Enthusiest,385
604,Anam Cara Cellars,2010.0,Heather's Vineyard,Pinot Noir,90,Red,Anam Cara 2010 Heather's Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,198
605,Bergström,2010.0,Cumberland Reserve,Pinot Noir,90,Red,Bergström 2010 Cumberland Reserve Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,385
606,J. Scott Cellars,2010.0,Mistelle,Petite Sirah,91,Red,J. Scott Cellars 2010 Mistelle Petite Sirah (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$24.0,Wine Enthusiest,383
607,Ancient Cellars,2013.0,Gilt,Pinot Grigio,87,White,Ancient Cellars 2013 Gilt Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,417
608,Zimri Cellars,2015.0,Hoot And Howl Vineyard,Pinot Grigio,86,White,Zimri Cellars 2015 Hoot And Howl Vineyard Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$16.0,Wine Enthusiest,168
609,Reustle,2014.0,Trinity Cuvée Spéciale,Red Blend,86,Red,Reustle 2014 Trinity Cuvée Spéciale Red (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$45.0,Wine Enthusiest,188
610,Amity Vineyards,2014.0,,Riesling,90,White,Amity 2014 Riesling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,502
611,Fullerton,2015.0,Lichtenwalter Vineyard,Pinot Noir,92,Red,Fullerton 2015 Lichtenwalter Vineyard Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,269
612,Bergström,2015.0,Le Pré du Col Vineyard,Pinot Noir,92,Red,Bergström 2015 Le Pré du Col Vineyard Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$70.0,Wine Enthusiest,385
613,Domaine Drouhin Oregon,2015.0,Dundee Hills,Pinot Noir,92,Red,Domaine Drouhin Oregon 2015 Dundee Hills Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,494
614,Fullerton,2015.0,Bella Vida Vineyard,Pinot Noir,92,Red,Fullerton 2015 Bella Vida Vineyard Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,269
615,Domaine Drouhin Oregon,2000.0,,Chardonnay,92,White,Domaine Drouhin 2000 Chardonnay (Oregon),,Oregon Other,Oregon,US,$40.0,Wine Enthusiest,494
616,Chehalem,2000.0,Ian's Reserve,Chardonnay,91,White,Chehalem 2000 Ian's Reserve Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$32.0,Wine Enthusiest,38
617,Dominio IV,2009.0,Old Man Looking East Estate,Syrah,87,Red,Dominio IV 2009 Old Man Looking East Estate Syrah (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$30.0,Wine Enthusiest,97
618,Reustle,2010.0,,Sauvignon Blanc,85,White,Reustle 2010 Sauvignon Blanc (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$21.0,Wine Enthusiest,188
619,Archery Summit,2008.0,Looney Vineyard,Pinot Noir,92,Red,Archery Summit 2008 Looney Vineyard Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
620,Boedecker Cellars,2013.0,,Chardonnay,89,White,Boedecker Cellars 2013 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,397
621,Amity Vineyards,2015.0,,Pinot Noir,88,Red,Amity 2015 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,502
622,Cubanisimo Vineyards,2011.0,Estate,Pinot Noir,87,Red,Cubanisimo Vineyards 2011 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$32.0,Wine Enthusiest,110
623,Lenné Estate,2008.0,,Pinot Noir,87,Red,Lenné Estate 2008 Pinot Noir,Willamette Valley,,Oregon,US,$65.0,Wine Enthusiest,49
624,Willamette Valley Vineyards,2014.0,Tualatin Estate,Pinot Noir,90,Red,Willamette Valley Vineyards 2014 Tualatin Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,5
625,Bryn Mawr Vineyards,2016.0,David's Block,Pinot Blanc,88,White,Bryn Mawr Vineyards 2016 David's Block Pinot Blanc (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,371
626,Willamette Valley Vineyards,2014.0,Elton,Chardonnay,88,White,Willamette Valley Vineyards 2014 Elton Chardonnay (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,5
627,Boedecker Cellars,2008.0,Stewart,Pinot Noir,88,Red,Boedecker Cellars 2008 Stewart Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$34.0,Wine Enthusiest,397
628,The Eyrie Vineyards,2008.0,,Pinot Grigio,88,White,The Eyrie Vineyards 2008 Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$15.0,Wine Enthusiest,359
629,Bergström,2012.0,Silice,Pinot Noir,94,Red,Bergström 2012 Silice Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,385
630,Domaine Drouhin Oregon,2012.0,Arthur,Chardonnay,94,White,Domaine Drouhin Oregon 2012 Arthur Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,494
631,Bergström,2011.0,Sigrid,Chardonnay,94,White,Bergström 2011 Sigrid Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$80.0,Wine Enthusiest,385
632,Archery Summit,2014.0,Arcus Estate,Pinot Noir,92,Red,Archery Summit 2014 Arcus Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$100.0,Wine Enthusiest,123
633,Archery Summit,2014.0,Renegade Ridge Estate,Pinot Noir,92,Red,Archery Summit 2014 Renegade Ridge Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
634,Lachini,2014.0,The Grape Republic,Pinot Noir,88,Red,Lachini 2014 The Grape Republic Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,241
635,Methven Family Vineyards,2011.0,,Gamay Noir,85,Red,Methven Family Vineyards 2011 Gamay Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,99
636,Quady North,2014.0,Eevee's Vineyard,Grenache Blanc,89,White,Quady North 2014 Eevee's Vineyard Grenache Blanc (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$21.0,Wine Enthusiest,335
637,Iris Vineyards,2014.0,Aroha Vineyard,Pinot Grigio,88,White,Iris Vineyards 2014 Aroha Vineyard Pinot Gris (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$22.0,Wine Enthusiest,79
638,Lumos,2012.0,5 Blocks Wren and Temperance Hill,Pinot Noir,88,Red,Lumos 2012 5 Blocks Wren and Temperance Hill Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,318
639,Longplay,2008.0,Lia's Vineyard Jory Slope,Chardonnay,91,White,Longplay 2008 Lia's Vineyard Jory Slope Chardonnay (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,102
640,Chehalem,2005.0,Reserve,Pinot Noir,90,Red,Chehalem 2005 Reserve Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$60.0,Wine Enthusiest,38
641,Weisinger Family Winery,2013.0,Estate,Gewürztraminer,85,White,Weisinger 2013 Estate Gewürztraminer (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$24.0,Wine Enthusiest,45
642,Plaisance Ranch,2012.0,,Petite Sirah,85,Red,Plaisance Ranch 2012 Petite Sirah (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$30.0,Wine Enthusiest,365
643,WillaKenzie Estate,2013.0,,Pinot Grigio,92,White,WillaKenzie Estate 2013 Pinot Gris,Willamette Valley,,Oregon,US,$21.0,Wine Enthusiest,452
644,The Eyrie Vineyards,2013.0,,Pinot Grigio,92,White,The Eyrie Vineyards 2013 Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,359
645,The Eyrie Vineyards,2013.0,,Pinot Blanc,92,White,The Eyrie Vineyards 2013 Pinot Blanc (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$21.0,Wine Enthusiest,359
646,Lundeen,2012.0,Articulate,Pinot Noir,92,Red,Lundeen 2012 Articulate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,322
647,Dobbes Family Estate,2013.0,Patricia's Cuvée,Pinot Noir,89,Red,Dobbes Family Estate 2013 Patricia's Cuvée Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,2
648,Chehalem,2014.0,INOX Unoaked,Chardonnay,91,White,Chehalem 2014 INOX Unoaked Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,38
649,Lachini,2014.0,,Pinot Grigio,91,White,Lachini 2014 Pinot Gris (Oregon),,Oregon Other,Oregon,US,$23.0,Wine Enthusiest,241
650,Chehalem,2005.0,Ridgecrest Vineyard,Pinot Noir,89,Red,Chehalem 2005 Ridgecrest Vineyard Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$44.0,Wine Enthusiest,38
651,Lundeen,2013.0,,Pinot Noir,88,Red,Lundeen 2013 Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,322
652,Day,2014.0,Crowley Station Vineyards,Pinot Noir,86,Red,Day 2014 Crowley Station Vineyards Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,23
653,Willamette Valley Vineyards,2011.0,Dijon Clone,Chardonnay,86,White,Willamette Valley Vineyards 2011 Dijon Clone Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,5
654,Chehalem,2010.0,Stoller Vineyards,Pinot Noir,89,Red,Chehalem 2010 Stoller Vineyards Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,38
655,Weisinger Family Winery,2012.0,Reserve,Cabernet Sauvignon,86,Red,Weisinger 2012 Reserve Cabernet Sauvignon (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$45.0,Wine Enthusiest,45
656,Weisinger Family Winery,2013.0,,Viognier,86,White,Weisinger 2013 Viognier (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$22.0,Wine Enthusiest,45
657,Johan Vineyards,2012.0,Estate,Pinot Noir,86,Red,Johan 2012 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,497
658,Owen Roe,2012.0,Anna's Vineyard,Pinot Noir,92,Red,Owen Roe 2012 Anna's Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,246
659,JM Cellars,2011.0,Margaret's Vineyard Estate,Bordeaux-style Red Blend,92,Red,JM Cellars 2011 Margaret's Vineyard Estate Red (Walla Walla Valley (OR)),Walla Walla Valley (OR),Oregon Other,Oregon,US,$36.0,Wine Enthusiest,218
660,Big Table Farm,2013.0,Wirtz Vineyard,Pinot Noir,92,Red,Big Table Farm 2013 Wirtz Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,29
661,The Eyrie Vineyards,2014.0,,Pinot Grigio,92,White,The Eyrie Vineyards 2014 Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$21.0,Wine Enthusiest,359
662,The Eyrie Vineyards,2014.0,,Pinot Blanc,92,White,The Eyrie Vineyards 2014 Pinot Blanc (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$23.0,Wine Enthusiest,359
663,Antiquum Farm,2014.0,Daisy,Pinot Grigio,92,White,Antiquum Farm 2014 Daisy Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,453
664,Anam Cara Cellars,2008.0,Nicholas Estate,Riesling,90,White,Anam Cara 2008 Nicholas Estate Riesling (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,198
665,Phelps Creek,2008.0,Celilo Vineyard,Chardonnay,90,White,Phelps Creek 2008 Celilo Vineyard Chardonnay (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$24.0,Wine Enthusiest,92
666,The Eyrie Vineyards,2014.0,Original Vines,Pinot Grigio,94,White,The Eyrie Vineyards 2014 Original Vines Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$41.0,Wine Enthusiest,359
667,Willamette Valley Vineyards,2012.0,Estate,Pinot Noir,87,Red,Willamette Valley Vineyards 2012 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,5
668,Le Cadeau,2013.0,Rocheux,Pinot Noir,89,Red,Le Cadeau 2013 Rocheux Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,372
669,Lumos,2013.0,Temperance Hill Vineyard,Gewürztraminer,88,White,Lumos 2013 Temperance Hill Vineyard Gewürztraminer (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,318
670,Chehalem,1997.0,Rion Reserve,Pinot Noir,87,Red,Chehalem 1997 Rion Reserve Pinot Noir (Oregon),,Oregon Other,Oregon,US,$38.0,Wine Enthusiest,38
671,Antiquum Farm,2013.0,Passiflora,Pinot Noir,91,Red,Antiquum Farm 2013 Passiflora Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,453
672,Archery Summit,2013.0,Archer's Edge Estate,Pinot Noir,91,Red,Archery Summit 2013 Archer's Edge Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
673,Archery Summit,2013.0,Premier Cuvée,Pinot Noir,91,Red,Archery Summit 2013 Premier Cuvée Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$54.0,Wine Enthusiest,123
674,Willamette Valley Vineyards,2013.0,Vintage 40,Chardonnay,91,White,Willamette Valley Vineyards 2013 Vintage 40 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,5
675,Reustle,2008.0,Reserve,Pinot Noir,87,Red,Reustle 2008 Reserve Pinot Noir (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$38.0,Wine Enthusiest,188
676,Archery Summit,2009.0,Premier Cuvée,Pinot Noir,91,Red,Archery Summit 2009 Premier Cuvée Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,123
677,Quady North,2016.0,Pistoleta,Rhône-style White Blend,91,White,Quady North 2016 Pistoleta White (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$20.0,Wine Enthusiest,335
678,De Ponte Cellars,2007.0,Estate,Pinot Noir,91,Red,De Ponte Cellars 2007 Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,137
679,Willamette Valley Vineyards,2009.0,Tualatin Estate,Pinot Noir,90,Red,Willamette Valley Vineyards 2009 Tualatin Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,5
680,Zimri Cellars,2007.0,Reserve,Pinot Noir,90,Red,Zimri Cellars 2007 Reserve Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,168
681,Owen Roe,2014.0,Merriman Vineyard Clandeboye,Pinot Noir,93,Red,Owen Roe 2014 Merriman Vineyard Clandeboye Pinot Noir,Willamette Valley,,Oregon,US,$85.0,Wine Enthusiest,246
682,Anam Cara Cellars,2014.0,Nicholas Reserve Estate,Chardonnay,88,White,Anam Cara 2014 Nicholas Reserve Estate Chardonnay (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$29.0,Wine Enthusiest,198
683,Reustle,2013.0,Prayer Rock Vineyards Noah's & Jezreel Bloc,Viognier,88,White,Reustle 2013 Prayer Rock Vineyards Noah's & Jezreel Bloc Viognier (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$27.0,Wine Enthusiest,188
684,Et Fille,2012.0,Palmer Creek Vineyard,Pinot Noir,87,Red,Et Fille 2012 Palmer Creek Vineyard Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,170
685,Longplay,2012.0,Lia's Vineyard Jory Slope,Chardonnay,85,White,Longplay 2012 Lia's Vineyard Jory Slope Chardonnay (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$32.0,Wine Enthusiest,102
686,Lundeen,2012.0,Dennison Vineyard,Chardonnay,90,White,Lundeen 2012 Dennison Vineyard Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,322
687,WillaKenzie Estate,2015.0,Estate Grown,Pinot Grigio,92,White,WillaKenzie Estate 2015 Estate Grown Pinot Gris,Willamette Valley,,Oregon,US,$23.0,Wine Enthusiest,452
688,Le Cadeau,2014.0,Côte Est,Pinot Noir,92,Red,Le Cadeau 2014 Côte Est Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,372
689,Lundeen,2013.0,,Chardonnay,88,White,Lundeen 2013 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,322
690,Lenné Estate,2012.0,Karen's Pommard,Pinot Noir,92,Red,Lenné Estate 2012 Karen's Pommard Pinot Noir,Willamette Valley,,Oregon,US,$55.0,Wine Enthusiest,49
691,Le Cadeau,2009.0,Côte Est,Pinot Noir,92,Red,Le Cadeau 2009 Côte Est Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,372
692,Lachini,2009.0,Lachini Family Estate,Pinot Noir,91,Red,Lachini 2009 Lachini Family Estate Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,241
693,Weisinger Family Winery,2015.0,Gold Vineyard,Chardonnay,87,White,Weisinger 2015 Gold Vineyard Chardonnay (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$30.0,Wine Enthusiest,45
694,The Eyrie Vineyards,2012.0,Outcrop Estate,Pinot Noir,93,Red,The Eyrie Vineyards 2012 Outcrop Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,359
695,Brooks,2014.0,Janus,Pinot Noir,89,Red,Brooks 2014 Janus Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$38.0,Wine Enthusiest,229
696,Chehalem,2014.0,RR,Riesling,89,White,Chehalem 2014 RR Riesling (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$39.0,Wine Enthusiest,38
697,Phelps Creek,2014.0,Beehive,Pinot Noir,92,Red,Phelps Creek 2014 Beehive Pinot Noir (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$54.0,Wine Enthusiest,92
698,Bergström,2014.0,Gregory Ranch,Pinot Noir,92,Red,Bergström 2014 Gregory Ranch Pinot Noir,Willamette Valley,,Oregon,US,$62.0,Wine Enthusiest,385
699,Willamette Valley Vineyards,2008.0,Signature Cuvée,Pinot Noir,90,Red,Willamette Valley Vineyards 2008 Signature Cuvée Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,5
700,J. Scott Cellars,2014.0,,Viognier,83,White,J. Scott Cellars 2014 Viognier (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$20.0,Wine Enthusiest,383
701,Season Cellars,2011.0,,Malbec,86,Red,Season 2011 Malbec (Southern Oregon),Southern Oregon,Southern Oregon,Oregon,US,$30.0,Wine Enthusiest,449
702,Anam Cara Cellars,2014.0,Heather's Reserve,Pinot Noir,90,Red,Anam Cara 2014 Heather's Reserve Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$70.0,Wine Enthusiest,198
703,Quady North,2013.0,Serenade Vineyard,Syrah,90,Red,Quady North 2013 Serenade Vineyard Syrah (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$29.0,Wine Enthusiest,335
704,Brooks,2015.0,Runaway Red,Pinot Noir,88,Red,Brooks 2015 Runaway Red Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$23.0,Wine Enthusiest,229
705,Reustle,2013.0,Revelation & Sorek Bloc,Grüner Veltliner,87,White,Reustle 2013 Revelation & Sorek Bloc Grüner Veltliner (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$24.0,Wine Enthusiest,188
706,Chehalem,2013.0,Ridgecrest Vineyards,Gamay Noir,87,Red,Chehalem 2013 Ridgecrest Vineyards Gamay Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,38
707,De Ponte Cellars,2006.0,Baldwin Family Reserve,Pinot Noir,91,Red,De Ponte Cellars 2006 Baldwin Family Reserve Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$70.0,Wine Enthusiest,137
