price,rating,bottle_name,review_link,source,Designation,Winery,Alcohol,Bottle Size,Category,Date Published,style,vintage,AVA,Region,Province,Country,Varietal
$42,88,Schmidt 2014 Pinot Noir (Applegate Valley),https://www.winemag.com/buying-guide/schmidt-2014-pinot-noir-applegate-valley/,Wine Enthusiast,,Schmidt,13.9%,750 ml,Red,4/1/2018,,2014,Applegate Valley,Southern Oregon,Oregon,US,Pinot Noir
$40,88,Origin 2016 Z'ivo Vineyard Gouges Pinot Blanc (Eola-Amity Hills),https://www.winemag.com/buying-guide/origin-2016-zivo-vineyard-gouges-pinot-blanc-eola-amity-hills/,Wine Enthusiast,Z'ivo Vineyard Gouges,Origin,13%,750 ml,White,4/1/2018,,2016,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Blanc
$30,88,Maysara 2014 Jamsheed Pinot Noir (McMinnville),https://www.winemag.com/buying-guide/maysara-2014-jamsheed-pinot-noir-mcminnville/,Wine Enthusiast,Jamsheed,Maysara,13.5%,750 ml,Red,4/1/2018,,2014,McMinnville,Willamette Valley,Oregon,US,Pinot Noir
$28,86,Melrose 2015 Merlot (Umpqua Valley),https://www.winemag.com/buying-guide/melrose-2015-merlot-umpqua-valley/,Wine Enthusiast,,Melrose,14.5%,750 ml,Red,4/1/2018,,2015,Umpqua Valley,Southern Oregon,Oregon,US,Merlot
$20,95,Styring 2014 Whimsy Estate Riesling (Ribbon Ridge),https://www.winemag.com/buying-guide/styring-2014-whimsy-estate-riesling-ribbon-ridge/,Wine Enthusiast,Whimsy Estate,Styring,12.6%,750 ml,White,2/1/2018,,2014,Ribbon Ridge,Willamette Valley,Oregon,US,Riesling
$60,93,Winderlea 2015 Shea Vineyard Pinot Noir (Yamhill-Carlton),https://www.winemag.com/buying-guide/winderlea-2015-shea-vineyard-pinot-noir/,Wine Enthusiast,Shea Vineyard,Winderlea,13.8%,750 ml,Red,2/1/2018,,2015,Yamhill-Carlton,Willamette Valley,Oregon,US,Pinot Noir
$38,92,Antiquum Farm 2015 Juel Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/antiquum-farm-2015-juel-pinot-noir-willamette-valley/,Wine Enthusiast,Juel,Antiquum Farm,14.3%,750 ml,Red,2/1/2018,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$30,91,Winderlea 2016 Meredith Mitchell Vineyard Pinot Blanc (McMinnville),https://www.winemag.com/buying-guide/winderlea-2016-meredith-mitchell-vineyard-pinot-blanc-mcminnville/,Wine Enthusiast,Meredith Mitchell Vineyard,Winderlea,12.8%,750 ml,White,2/1/2018,,2016,McMinnville,Willamette Valley,Oregon,US,Pinot Blanc
$24,91,Keeler 2016 Pinot Gris (Eola-Amity Hills),https://www.winemag.com/buying-guide/keeler-2016-pinot-gris-eola-amity-hills/,Wine Enthusiast,,Keeler,13.9%,750 ml,White,2/1/2018,,2016,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Gris
$48,90,Keeler 2014 Reserve Pinot Noir (Eola-Amity Hills),https://www.winemag.com/buying-guide/keeler-2014-reserve-pinot-noir-eola-amity-hills/,Wine Enthusiast,Reserve,Keeler,14.3%,750 ml,Red,2/1/2018,,2014,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Noir
$18,90,J. Scott Cellars 2016 Sauvignon Blanc (Southern Oregon),https://www.winemag.com/buying-guide/j-scott-cellars-2016-sauvignon-blanc-southern-oregon/,Wine Enthusiast,,J. Scott Cellars,13%,750 ml,White,2/1/2018,,2016,,Southern Oregon,Oregon,US,Sauvignon Blanc
$14,89,Wine by Joe 2016 Chardonnay (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2016-chardonnay-oregon/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,White,2/1/2018,,2016,,Oregon Other,Oregon,US,Chardonnay
$19,88,Domaine Loubejac 2016 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/domaine-loubejac-2016-pinot-noir-willamette-valley/,Wine Enthusiast,,Domaine Loubejac,13.4%,750 ml,Red,2/1/2018,,2016,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$14,88,Wine by Joe 2016 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2016-pinot-gris-oregon/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,White,2/1/2018,,2016,,Oregon Other,Oregon,US,Pinot Gris
$48,88,Cathedral Ridge 2014 Bolton Vineyard Reserve Barbera (Columbia Valley (OR)),https://www.winemag.com/buying-guide/cathedral-ridge-2014-bolton-vineyard-reserve-barbera-columbia-valley-or/,Wine Enthusiast,Bolton Vineyard Reserve,Cathedral Ridge,14.6%,750 ml,Red,2/1/2018,,2014,Columbia Valley (OR),Oregon Other,Oregon,US,Barbera
$16,88,Silvan Ridge 2016 Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/silvan-ridge-2016-pinot-gris-willamette-valley/,Wine Enthusiast,,Silvan Ridge,13.7%,750 ml,White,2/1/2018,,2016,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$20,87,Oregon Territory 2016 Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/oregon-territory-2016-pinot-gris-willamette-valley/,Wine Enthusiast,,Oregon Territory,13.5%,750 ml,White,2/1/2018,,2016,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$28,86,Carlton Cellars 2016 Reserve Auxerrois (Willamette Valley),https://www.winemag.com/buying-guide/carlton-cellars-2016-reserve-auxerrois-willamette-valley/,Wine Enthusiast,Reserve,Carlton Cellars,13.2%,750 ml,White,2/1/2018,,2016,Willamette Valley,Willamette Valley,Oregon,US,Auxerrois
$19,84,Wine by Joe 2015 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2015-pinot-noir-oregon/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,Red,2/1/2018,,2015,,Oregon Other,Oregon,US,Pinot Noir
$65,95,Brittan Vineyards 2014 Cygnus Block Pinot Noir (McMinnville),https://www.winemag.com/buying-guide/brittan-vineyards-2014-cygnus-block-pinot-noir-mcminnville/,Wine Enthusiast,Cygnus Block,Brittan Vineyards,13.5%,750 ml,Red,12/1/2017,,2014,McMinnville,Willamette Valley,Oregon,US,Pinot Noir
$37,91,Dancin 2015 Plié Pinot Noir (Southern Oregon),https://www.winemag.com/buying-guide/dancin-2015-plie-pinot-noir-southern-oregon/,Wine Enthusiast,Plié,Dancin,13.7%,750 ml,Red,12/1/2017,,2015,,Southern Oregon,Oregon,US,Pinot Noir
$40,90,Martin Woods 2015 Jessie James Vineyard Pinot Noir (Eola-Amity Hills),https://www.winemag.com/buying-guide/martin-woods-2015-jessie-james-vineyard-pinot-noir-eola-amity-hills/,Wine Enthusiast,Jessie James Vineyard,Martin Woods,13.7%,750 ml,Red,12/1/2017,,2015,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Noir
$39,89,Siduri 2015 Pinot Noir (Chehalem Mountains),https://www.winemag.com/buying-guide/siduri-2015-pinot-noir-chehalem-mountains/,Wine Enthusiast,,Siduri,14.7%,750 ml,Red,12/1/2017,,2015,Chehalem Mountains,Willamette Valley,Oregon,US,Pinot Noir
$34,89,Bachelder 2013 Oregon Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/bachelder-2013-oregon-pinot-noir-willamette-valley/,Wine Enthusiast,Oregon,Bachelder,13.5%,750 ml,Red,12/1/2017,,2013,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$35,89,Martin Woods 2016 Havlin Vineyard Gamay (Willamette Valley),https://www.winemag.com/buying-guide/martin-woods-2016-havlin-vineyard-gamay-willamette-valley/,Wine Enthusiast,Havlin Vineyard,Martin Woods,13.6%,750 ml,Red,12/1/2017,,2016,Willamette Valley,Willamette Valley,Oregon,US,Gamay
$20,85,Maison L'Envoyé 2015 Straight Shooter Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/maison-lenvoye-2015-straight-shooter-pinot-noir-willamette-valley/,Wine Enthusiast,Straight Shooter,Maison L'Envoyé,13.8%,750 ml,Red,12/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$85,94,Big Table Farm 2015 Elusive Queen Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/big-table-farm-2015-elusive-queen-chardonnay-willamette-valley/,Wine Enthusiast,Elusive Queen,Big Table Farm,13.3%,750 ml,White,10/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$50,93,Aberrant Cellars 2014 Chehalem Mountain Vineyard Block B3 Old Vines Pinot Noir (Chehalem Mountains),https://www.winemag.com/buying-guide/aberrant-cellars-2014-chehalem-mountain-vineyard-block-b3-old-vines-pinot-noir-chehalem-mountains/,Wine Enthusiast,Chehalem Mountain Vineyard Block B3 Old Vines,Aberrant Cellars,13.8%,750 ml,Red,10/1/2017,,2014,Chehalem Mountains,Willamette Valley,Oregon,US,Pinot Noir
$24,91,Duck Pond 2016 Hylo Vineyard Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/duck-pond-2016-hylo-vineyard-pinot-gris-willamette-valley/,Wine Enthusiast,Hylo Vineyard,Duck Pond,14.1%,750 ml,White,10/1/2017,,2016,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$30,91,Abacela 2014 Barrel Select Tannat (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2014-barrel-select-tannat-umpqua-valley/,Wine Enthusiast,Barrel Select,Abacela,15.4%,750 ml,Red,10/1/2017,,2014,Umpqua Valley,Southern Oregon,Oregon,US,Tannat
$20,90,David Hill 2016 Estate Gewürztraminer (Willamette Valley),https://www.winemag.com/buying-guide/david-hill-2016-estate-gewurztraminer-willamette-valley/,Wine Enthusiast,Estate,David Hill,14.3%,750 ml,White,10/1/2017,,2016,Willamette Valley,Willamette Valley,Oregon,US,Gewürztraminer
$36,90,Siduri 2015 Pinot Noir (Yamhill-Carlton),https://www.winemag.com/buying-guide/siduri-2015-pinot-noir/,Wine Enthusiast,,Siduri,14.2%,750 ml,Red,10/1/2017,,2015,Yamhill-Carlton,Willamette Valley,Oregon,US,Pinot Noir
$30,90,Heart Catcher 2014 Volcano Ridge Vineyard Merlot (Columbia Gorge (OR)),https://www.winemag.com/buying-guide/heart-catcher-2014-volcano-ridge-vineyard-merlot-columbia-gorge-or/,Wine Enthusiast,Volcano Ridge Vineyard,Heart Catcher,14.1%,750 ml,Red,10/1/2017,,2014,Columbia Gorge (OR),Oregon Other,Oregon,US,Merlot
$32,87,Willamette Valley Vineyards 2015 Estate Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/willamette-valley-vineyards-2015-estate-pinot-noir-willamette-valley/,Wine Enthusiast,Estate,Willamette Valley Vineyards,14.3%,750 ml,Red,10/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$60,92,Tendril 2014 Pretender White Pinot Noir Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/tendril-2014-pretender-white-pinot-noir-pinot-noir-willamette-valley/,Wine Enthusiast,Pretender White Pinot Noir,Tendril,14.1%,750 ml,White,8/1/2017,,2014,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$45,92,Big Table Farm 2015 Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/big-table-farm-2015-chardonnay-willamette-valley/,Wine Enthusiast,,Big Table Farm,13.3%,750 ml,White,8/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$60,90,Ancien 2014 Shea Vineyard Pinot Noir (Oregon),https://www.winemag.com/buying-guide/ancien-2014-shea-vineyard-pinot-noir-oregon/,Wine Enthusiast,Shea Vineyard,Ancien,13.9%,750 ml,Red,8/1/2017,,2014,,Oregon Other,Oregon,US,Pinot Noir
$19,89,Gooseneck 2015 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/gooseneck-2015-pinot-noir-oregon/,Wine Enthusiast,,Gooseneck,14%,750 ml,Red,8/1/2017,,2015,,Oregon Other,Oregon,US,Pinot Noir
$13,87,The Great Oregon Wine Company NV Pinot Noir (Oregon),https://www.winemag.com/buying-guide/the-great-oregon-wine-company-nv-pinot-noir-oregon/,Wine Enthusiast,,The Great Oregon Wine Company,13%,187 ml,Red,8/1/2017,,,,Oregon Other,Oregon,US,Pinot Noir
$15,86,The Great Oregon Wine Company 2016 Rose City Rosé (Willamette Valley),https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2016-rose-city-rose-willamette-valley/,Wine Enthusiast,Rose City,The Great Oregon Wine Company,13%,750 ml,Rose,8/1/2017,,2016,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$13,85,The Great Oregon Wine Company NV Rosé (Oregon),https://www.winemag.com/buying-guide/the-great-oregon-wine-company-nv-rose-oregon/,Wine Enthusiast,,The Great Oregon Wine Company,13%,187 ml,Rose,8/1/2017,,,,Oregon Other,Oregon,US,Blend
$19,84,Wine by Joe 2014 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2014-pinot-noir-oregon/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,Red,8/1/2017,,2014,,Oregon Other,Oregon,US,Pinot Noir
$40,93,Ponzi 2014 Reserve Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/ponzi-2014-reserve-chardonnay-willamette-valley/,Wine Enthusiast,Reserve,Ponzi,13.8%,750 ml,White,7/1/2017,,2014,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$24,90,King Estate 2015 Croft Vineyard Sauvignon Blanc (Willamette Valley),https://www.winemag.com/buying-guide/king-estate-2015-croft-vineyard-sauvignon-blanc-willamette-valley/,Wine Enthusiast,Croft Vineyard,King Estate,13.5%,750 ml,White,7/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Sauvignon Blanc
$26,89,Scenic Valley Farms 2015 Vitae Springs Vineyard Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/scenic-valley-farms-2015-vitae-springs-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,Vitae Springs Vineyard,Scenic Valley Farms,14.2%,750 ml,Red,7/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$50,95,Résonance 2015 Hyland Vineyard Chardonnay (McMinnville),https://www.winemag.com/buying-guide/resonance-2015-hyland-vineyard-chardonnay-mcminnville/,Wine Enthusiast,Hyland Vineyard,Résonance,13.5%,750 ml,White,6/1/2017,,2015,McMinnville,Willamette Valley,Oregon,US,Chardonnay
$50,91,Le Cadeau 2011 Blanc de Noir Sparkling (Oregon),https://www.winemag.com/buying-guide/le-cadeau-2011-blanc-de-noir-sparkling-oregon/,Wine Enthusiast,Blanc de Noir,Le Cadeau,12%,750 ml,Sparkling,6/1/2017,"['Sparkling Blend', ' Sparkling']",2011,,Oregon Other,Oregon,US,Blend
$25,90,Z'IVO 2012 Pinot Blanc (Eola-Amity Hills),https://www.winemag.com/buying-guide/zivo-2012-pinot-blanc-eola-amity-hills/,Wine Enthusiast,,Z'IVO,13.8%,750 ml,White,6/1/2017,,2012,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Blanc
$28,90,A to Z 2015 The Essence of Oregon Pinot Noir (Oregon),https://www.winemag.com/buying-guide/a-to-z-2015-the-essence-of-oregon-pinot-noir-oregon/,Wine Enthusiast,The Essence of Oregon,A to Z,14%,750 ml,Red,6/1/2017,,2015,,Oregon Other,Oregon,US,Pinot Noir
$20,89,The Great Oregon Wine Company 2014 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2014-pinot-noir-willamette-valley/,Wine Enthusiast,,The Great Oregon Wine Company,13.5%,750 ml,Red,6/1/2017,,2014,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$15,88,A to Z 2015 Chardonnay (Oregon),https://www.winemag.com/buying-guide/a-to-z-2015-chardonnay-oregon/,Wine Enthusiast,,A to Z,13%,750 ml,White,6/1/2017,,2015,,Oregon Other,Oregon,US,Chardonnay
$19,88,Eola Hills 2015 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/eola-hills-2015-pinot-noir-oregon/,Wine Enthusiast,,Eola Hills,13.4%,750 ml,Red,6/1/2017,,2015,,Oregon Other,Oregon,US,Pinot Noir
$17,88,Rainstorm 2014 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/rainstorm-2014-pinot-noir-oregon/,Wine Enthusiast,,Rainstorm,13%,750 ml,Red,6/1/2017,,2014,,Oregon Other,Oregon,US,Pinot Noir
$35,86,Treos 2013 Elegant Reserve Estate Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/treos-2013-elegant-reserve-estate-pinot-noir-willamette-valley/,Wine Enthusiast,Elegant Reserve Estate,Treos,14.2%,750 ml,Red,6/1/2017,,2013,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$11,83,The Great Oregon Wine Company 2015 Rascal Pinot Gris (Columbia Valley (WA)),https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2015-rascal-pinot-gris-columbia-valley-wa/,Wine Enthusiast,Rascal,The Great Oregon Wine Company,13%,750 ml,White,6/1/2017,,2015,Columbia Valley (WA),Columbia Valley,Washington,US,Pinot Gris
$34,93,Alloro 2014 Estate Chardonnay (Chehalem Mountains),https://www.winemag.com/buying-guide/alloro-2014-estate-chardonnay-chehalem-mountains/,Wine Enthusiast,Estate,Alloro,13.4%,750 ml,White,4/1/2017,,2014,Chehalem Mountains,Willamette Valley,Oregon,US,Chardonnay
$22,92,Iris Vineyards 2015 Chalice Estate Pinot Gris (Oregon),https://www.winemag.com/buying-guide/iris-vineyards-2015-chalice-estate-pinot-gris-oregon/,Wine Enthusiast,Chalice Estate,Iris Vineyards,12.9%,750 ml,White,4/1/2017,,2015,,Oregon Other,Oregon,US,Pinot Gris
$18,92,Territorial 2014 Equinox Vineyard Riesling (Willamette Valley),https://www.winemag.com/buying-guide/territorial-2014-equinox-vineyard-riesling-willamette-valley/,Wine Enthusiast,Equinox Vineyard,Territorial,12%,750 ml,White,4/1/2017,,2014,Willamette Valley,Willamette Valley,Oregon,US,Riesling
$18,91,Brigadoon 2015 Pinot Blanc (Willamette Valley),https://www.winemag.com/buying-guide/brigadoon-2015-pinot-blanc-willamette-valley/,Wine Enthusiast,,Brigadoon,13.2%,750 ml,White,4/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Blanc
$50,91,Toil Oregon 2014 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/toil-oregon-2014-pinot-noir-willamette-valley/,Wine Enthusiast,,Toil Oregon,13.9%,750 ml,Red,4/1/2017,,2014,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$15,90,Abiqua Wind 2015 Caleb Knorr Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/abiqua-wind-2015-caleb-knorr-pinot-gris-willamette-valley/,Wine Enthusiast,Caleb Knorr,Abiqua Wind,13.5%,750 ml,White,4/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$30,90,Abacela 2014 Barrel Select Graciano (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2014-barrel-select-graciano-umpqua-valley/,Wine Enthusiast,Barrel Select,Abacela,13.6%,750 ml,Red,4/1/2017, Spanish Red,2014,Umpqua Valley,Southern Oregon,Oregon,US,Graciano
$30,89,Raptor Ridge 2015 Auxerrois (Eola-Amity Hills),https://www.winemag.com/buying-guide/raptor-ridge-2015-auxerrois-eola-amity-hills/,Wine Enthusiast,,Raptor Ridge,13.5%,750 ml,White,4/1/2017,,2015,Eola-Amity Hills,Willamette Valley,Oregon,US,Auxerrois
$35,88,3 Horse Ranch Vineyards 2013 Beau Geste Red (America),https://www.winemag.com/buying-guide/3-horse-ranch-vineyards-2013-beau-geste-red-america/,Wine Enthusiast,Beau Geste,3 Horse Ranch Vineyards,14.1%,750 ml,Red,4/1/2017,,2013,Snake River Valley (ID),Snake River Valley (ID),Idaho,US,Blend
$20,88,Carabella 2014 Plowbuster Pinot Noir (Oregon),https://www.winemag.com/buying-guide/carabella-2014-plowbuster-pinot-noir-oregon/,Wine Enthusiast,Plowbuster,Carabella,13.6%,750 ml,Red,4/1/2017,,2014,,Oregon Other,Oregon,US,Pinot Noir
$20,87,Valley View 2014 Pioneer Label Tempranillo (Oregon),https://www.winemag.com/buying-guide/valley-view-2014-pioneer-label-tempranillo-oregon/,Wine Enthusiast,Pioneer Label,Valley View,13.6%,750 ml,Red,4/1/2017,,2014,,Oregon Other,Oregon,US,Tempranillo
$30,87,Zenith 2014 Estate Tempranillo (Eola-Amity Hills),https://www.winemag.com/buying-guide/zenith-2014-estate-tempranillo-eola-amity-hills/,Wine Enthusiast,Estate,Zenith,12.6%,750 ml,Red,4/1/2017,,2014,Eola-Amity Hills,Willamette Valley,Oregon,US,Tempranillo
$20,84,Harry & David 2013 Beeson Dessert Wine Tempranillo (Southern Oregon),https://www.winemag.com/buying-guide/harry-david-2013-beeson-dessert-wine-tempranillo-southern-oregon/,Wine Enthusiast,Beeson Dessert Wine,Harry & David,18.8%,500 ml,Dessert,4/1/2017,,2013,,Southern Oregon,Oregon,US,Tempranillo
$36,95,Sineann 2015 Wy'east Pinot Noir (Columbia Gorge (OR)),https://www.winemag.com/buying-guide/sineann-2015-wyeast-pinot-noir-columbia-gorge-or/,Wine Enthusiast,Wy'east,Sineann,13.6%,750 ml,Red,2/1/2017,,2015,Columbia Gorge (OR),Oregon Other,Oregon,US,Pinot Noir
$55,92,King Estate 2008 Blanc de Noirs Méthode Champenoise Pinot Noir (Oregon),https://www.winemag.com/buying-guide/king-estate-2008-blanc-de-noirs-methode-champenoise-pinot-noir-oregon/,Wine Enthusiast,Blanc de Noirs Méthode Champenoise,King Estate,13.5%,750 ml,Sparkling,2/1/2017,,2008,,Oregon Other,Oregon,US,Pinot Noir
$28,92,Bethel Heights 2014 Estate Chardonnay (Eola-Amity Hills),https://www.winemag.com/buying-guide/bethel-heights-2014-estate-chardonnay-eola-amity-hills/,Wine Enthusiast,Estate,Bethel Heights,13.3%,750 ml,White,2/1/2017,,2014,Eola-Amity Hills,Willamette Valley,Oregon,US,Chardonnay
$28,92,Lange 2015 Reserve Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/lange-2015-reserve-pinot-gris-willamette-valley/,Wine Enthusiast,Reserve,Lange,13.2%,750 ml,White,2/1/2017,,2015,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$24,91,Left Coast Cellars 2014 Cali's Cuvée Estate Grown Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/left-coast-cellars-2014-calis-cuvee-estate-grown-pinot-noir-willamette-valley/,Wine Enthusiast,Cali's Cuvée Estate Grown,Left Coast Cellars,13.5%,750 ml,Red,2/1/2017,,2014,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$16,90,Cliff Creek 2015 Red Red Wine Red (Southern Oregon),https://www.winemag.com/buying-guide/cliff-creek-2015-red-red-wine-red-southern-oregon/,Wine Enthusiast,Red Red Wine,Cliff Creek,13.9%,750 ml,Red,2/1/2017,,2015,,Southern Oregon,Oregon,US,Blend
$18,88,King Estate 2015 Chardonnay (Oregon),https://www.winemag.com/buying-guide/king-estate-2015-chardonnay-oregon/,Wine Enthusiast,,King Estate,13.5%,750 ml,White,2/1/2017,,2015,,Oregon Other,Oregon,US,Chardonnay
$40,86,Weisinger 2013 Estate Pinot Noir (Rogue Valley),https://www.winemag.com/buying-guide/weisinger-2013-estate-pinot-noir-rogue-valley/,Wine Enthusiast,Estate,Weisinger,14.1%,750 ml,Red,2/1/2017,,2013,Rogue Valley,Southern Oregon,Oregon,US,Pinot Noir
