,price,rating,bottle_name,region,review_link,source,Price,Designation,Variety,Appellation,Winery,Alcohol,Bottle Size,Category,Date Published,User Avg Rating,Importer
200,$29,91,Sarver 2016 Elhanan Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/sarver-2016-elhanan-vineyard-pinot-noir-willamette-valley-310496/,Wine Enthusiast,"['$29', 'Buy Now']",['Elhanan Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Sarver'],['14%'],['750 ml'],['Red'],['4/1/2019'],['Not rated yet [Add Your Review]'],
201,$24,90,Talent 2016 Nuf Sed Red Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/talent-2016-nuf-sed-red-red-oregon-310504/,Wine Enthusiast,"['$24', 'Buy Now']",['Nuf Sed Red'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Talent'],['14.2%'],['750 ml'],['Red'],['4/1/2019'],['Not rated yet [Add Your Review]'],
202,$65,94,Harper Voit 2016 Bieze Vineyard Pinot Noir (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/harper-voit-2016-bieze-vineyard-pinot-noir-eola-amity-hills-308253/,Wine Enthusiast,"['$65', 'Buy Now']",['Bieze Vineyard'],['Pinot Noir'],"['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['Harper Voit'],['14.4%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
203,$45,93,Carlton Cellars 2015 Roads End Pinot Noir (Yamhill-Carlton),Willamette Valley,https://www.winemag.com/buying-guide/carlton-cellars-2015-roads-end-pinot-noir-yamhill-carlton/,Wine Enthusiast,"['$45', 'Buy Now']",['Roads End'],['Pinot Noir'],"['Yamhill-Carlton', ' Willamette Valley', ' Oregon', ' US']",['Carlton Cellars'],['14.5%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
204,$28,92,Failla 2016 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/failla-2016-pinot-noir-willamette-valley/,Wine Enthusiast,"['$28', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Failla'],['14.1%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
205,$60,92,Moffett 2016 Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/moffett-2016-pinot-noir-dundee-hills-308271/,Wine Enthusiast,"['$60', 'Buy Now']",,['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Moffett'],['14.2%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
206,$30,91,Failla 2016 Björnson Vineyard Gamay Noir (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/failla-2016-bjornson-vineyard-gamay-noir-eola-amity-hills/,Wine Enthusiast,"['$30', 'Buy Now']",['Björnson Vineyard'],"['Gamay Noir', ' Gamay']","['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['Failla'],['13.4%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
207,$35,89,Troon 2016 Estate Cuvée Côt (Applegate Valley),Southern Oregon,https://www.winemag.com/buying-guide/troon-2016-estate-cuvee-cot-applegate-valley/,Wine Enthusiast,"['$35', 'Buy Now']",['Estate Cuvée'],"['Côt', ' Malbec']","['Applegate Valley', ' Southern Oregon', ' Oregon', ' US']",['Troon'],['13.4%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
208,$24,88,Cardwell Hill 2015 Estate Bottled Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/cardwell-hill-2015-estate-bottled-pinot-noir-willamette-valley/,Wine Enthusiast,"['$24', 'Buy Now']",['Estate Bottled'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Cardwell Hill'],['13.9%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
209,$40,87,Pfeiffer 2013 Blue Line Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/pfeiffer-2013-blue-line-pinot-noir-oregon/,Wine Enthusiast,"['$40', 'Buy Now']",['Blue Line'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Pfeiffer'],['13.5%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
210,$30,86,Adega Northwest 2015 Firethorn Vineyard Syrah (Columbia Valley (OR)),Oregon Other,https://www.winemag.com/buying-guide/adega-northwest-2015-firethorn-vineyard-syrah-columbia-valley-or-308019/,Wine Enthusiast,"['$30', 'Buy Now']",['Firethorn Vineyard'],['Syrah'],"['Columbia Valley (OR)', ' Oregon Other', ' Oregon', ' US']",['Adega Northwest'],['15.2%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
211,$36,86,Adega Northwest 2015 Firethorn Vineyard Trillium Block Cabernet Sauvignon (Columbia Valley (OR)),Oregon Other,https://www.winemag.com/buying-guide/adega-northwest-2015-firethorn-vineyard-trillium-block-cabernet-sauvignon-columbia-valley-or-308013/,Wine Enthusiast,"['$36', 'Buy Now']",['Firethorn Vineyard Trillium Block'],['Cabernet Sauvignon'],"['Columbia Valley (OR)', ' Oregon Other', ' Oregon', ' US']",['Adega Northwest'],['14.5%'],['750 ml'],['Red'],['3/1/2019'],['Not rated yet [Add Your Review]'],
212,$22,91,Carlton Cellars 2017 Auxerrois (Yamhill-Carlton),Willamette Valley,https://www.winemag.com/buying-guide/carlton-cellars-2017-auxerrois-yamhill-carlton-305854/,Wine Enthusiast,"['$22', 'Buy Now']",,"['Auxerrois', ' Other White']","['Yamhill-Carlton', ' Willamette Valley', ' Oregon', ' US']",['Carlton Cellars'],['13.8%'],['750 ml'],['White'],['2/1/2019'],['Not rated yet [Add Your Review]'],
213,$65,96,Brittan Vineyards 2015 Cygnus Block Pinot Noir (McMinnville),Willamette Valley,https://www.winemag.com/buying-guide/brittan-vineyards-2015-cygnus-block-pinot-noir-mcminnville/,Wine Enthusiast,"['$65', 'Buy Now']",['Cygnus Block'],['Pinot Noir'],"['McMinnville', ' Willamette Valley', ' Oregon', ' US']",['Brittan Vineyards'],['14.3%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
214,$120,95,Caballus 2014 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/caballus-2014-pinot-noir-willamette-valley/,Wine Enthusiast,"['$120', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Caballus'],['14.1%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
215,$30,93,Argyle 2016 Nuthouse Riesling (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/argyle-2016-nuthouse-riesling-eola-amity-hills/,Wine Enthusiast,"['$30', 'Buy Now']",['Nuthouse'],['Riesling'],"['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['Argyle'],['13.5%'],['750 ml'],['White'],['12/1/2018'],['Not rated yet [Add Your Review]'],
216,$85,92,Domaine Serene 2015 Grand Cheval Oregon Red Wine Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/domaine-serene-2015-grand-cheval-oregon-red-wine-pinot-noir-oregon-302173/,Wine Enthusiast,"['$85', 'Buy Now']",['Grand Cheval Oregon Red Wine'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Domaine Serene'],['14.3%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
217,$50,92,Toil Oregon 2016 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/toil-oregon-2016-pinot-noir-willamette-valley/,Wine Enthusiast,"['$50', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Toil Oregon'],['13.7%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
218,$48,92,Domaine Divio 2016 Pinot Noir (Yamhill-Carlton),Willamette Valley,https://www.winemag.com/buying-guide/domaine-divio-2016-pinot-noir-yamhill-carlton/,Wine Enthusiast,"['$48', 'Buy Now']",,['Pinot Noir'],"['Yamhill-Carlton', ' Willamette Valley', ' Oregon', ' US']",['Domaine Divio'],['14.1%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
219,$50,92,Aberrant Cellars 2016 Chehalem Mountain Vineyard Block B3 Old Vines Pinot Noir (Chehalem Mountains),Willamette Valley,https://www.winemag.com/buying-guide/aberrant-cellars-2016-chehalem-mountain-vineyard-block-b3-old-vines-pinot-noir-chehalem-mountains/,Wine Enthusiast,"['$50', 'Buy Now']",['Chehalem Mountain Vineyard Block B3 Old Vines'],['Pinot Noir'],"['Chehalem Mountains', ' Willamette Valley', ' Oregon', ' US']",['Aberrant Cellars'],['13.9%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
220,$50,91,Devona 2015 Mount Richmond Vineyard Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/devona-2015-mount-richmond-vineyard-pinot-noir-oregon/,Wine Enthusiast,"['$50', 'Buy Now']",['Mount Richmond Vineyard'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Devona'],['13.4%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
221,$25,91,WildAire 2017 Stater Vineyard Pinot Blanc (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/wildaire-2017-stater-vineyard-pinot-blanc-dundee-hills/,Wine Enthusiast,"['$25', 'Buy Now']",['Stater Vineyard'],['Pinot Blanc'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['WildAire'],['13%'],['750 ml'],['White'],['12/1/2018'],['Not rated yet [Add Your Review]'],
222,$50,90,Devona 2015 Freedom Hill Vineyard Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/devona-2015-freedom-hill-vineyard-pinot-noir-oregon/,Wine Enthusiast,"['$50', 'Buy Now']",['Freedom Hill Vineyard'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Devona'],['13.4%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
223,$35,89,The Eyrie Vineyards 2016 Trousseau (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/the-eyrie-vineyards-2016-trousseau-dundee-hills/,Wine Enthusiast,"['$35', 'Buy Now']",,"['Trousseau', ' Other Red']","['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['The Eyrie Vineyards'],['12.5%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
224,$35,88,Copper Belt 2016 Eagle Creek Vineyards Cabernet Sauvignon (Snake River Valley (OR)),Oregon,https://www.winemag.com/buying-guide/copper-belt-2016-eagle-creek-vineyards-cabernet-sauvignon-snake-river-valley-or/,Wine Enthusiast,"['$35', 'Buy Now']",['Eagle Creek Vineyards'],['Cabernet Sauvignon'],"['Snake River Valley (OR)', ' Oregon', ' US']",['Copper Belt'],['14.1%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
225,$55,88,Willamette Valley Vineyards 2015 Méthode Champenoise Brut Sparkling (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willamette-valley-vineyards-2015-methode-champenoise-brut-sparkling-willamette-valley/,Wine Enthusiast,"['$55', 'Buy Now']",['Méthode Champenoise Brut'],"['Sparkling Blend', ' Sparkling']","['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Willamette Valley Vineyards'],['12.8%'],['750 ml'],['Sparkling'],['12/1/2018'],['Not rated yet [Add Your Review]'],
226,$19,87,Wine by Joe 2016 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2016-pinot-noir-oregon/,Wine Enthusiast,"['$19', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
227,$20,85,Game of Thrones 2016 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/game-of-thrones-2016-pinot-noir-oregon/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Game of Thrones'],['14.4%'],['750 ml'],['Red'],['12/1/2018'],['Not rated yet [Add Your Review]'],
228,$58,94,Résonance 2016 Hyland Vineyard Chardonnay (McMinnville),Willamette Valley,https://www.winemag.com/buying-guide/resonance-2016-hyland-vineyard-chardonnay-mcminnville/,Wine Enthusiast,"['$58', 'Buy Now']",['Hyland Vineyard'],['Chardonnay'],"['McMinnville', ' Willamette Valley', ' Oregon', ' US']",['Résonance'],['13.5%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
229,$20,93,Seekseekqua 2017 Waldo Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/seekseekqua-2017-waldo-pinot-gris-oregon/,Wine Enthusiast,"['$20', 'Buy Now']",['Waldo'],['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Seekseekqua'],['12%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
230,$125,92,Maison Evenstad 2015 La Garenne Premier Cru  (Puligny-Montrachet),Burgundy,https://www.winemag.com/buying-guide/maison-evenstad-2015-la-garenne-premier-cru-puligny-montrachet/,Wine Enthusiast,"['$125', 'Buy Now']",['La Garenne Premier Cru'],['Chardonnay'],"['Puligny-Montrachet', ' Burgundy', ' France']",['Maison Evenstad'],['13.5%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],['Domaine Serene']
231,$14,91,Duck Pond 2017 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/duck-pond-2017-pinot-gris-willamette-valley/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Duck Pond'],['13%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
232,$18,90,J. Christopher 2017 Cristo Irresisto Pink Wine Rosé (Oregon),Oregon Other,https://www.winemag.com/buying-guide/j-christopher-2017-cristo-irresisto-pink-wine-rose-oregon/,Wine Enthusiast,"['$18', 'Buy Now']",['Cristo Irresisto Pink Wine'],['Rosé'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['J. Christopher'],['13.5%'],['750 ml'],['Rose'],['10/1/2018'],['Not rated yet [Add Your Review]'],
233,$18,90,R. Stuart & Co. 2016 Big Fire Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/big-fire-2016-pinot-gris-willamette-valley/,Wine Enthusiast,"['$18', 'Buy Now']",['Big Fire'],['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['R. Stuart & Co.'],['14.5%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
234,$34,89,Alexana 2015 Terroir Series Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/alexana-2015-terroir-series-chardonnay-willamette-valley/,Wine Enthusiast,"['$34', 'Buy Now']",['Terroir Series'],['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Alexana'],['13.5%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
235,$20,88,The Great Oregon Wine Company 2016 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2016-pinot-noir-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['The Great Oregon Wine Company'],['13.5%'],['750 ml'],['Red'],['10/1/2018'],['Not rated yet [Add Your Review]'],
236,$14,88,Wine by Joe 2017 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2017-pinot-gris-oregon/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
237,$32,88,Spangler 2015 Khayam's Block Dolcetto (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/spangler-2015-khayams-block-dolcetto-umpqua-valley/,Wine Enthusiast,"['$32', 'Buy Now']","[""Khayam's Block""]","['Dolcetto', ' Italian Red']","['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Spangler'],['15.1%'],['750 ml'],['Red'],['10/1/2018'],['Not rated yet [Add Your Review]'],
238,$15,87,The Great Oregon Wine Company 2017 Rose City Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2017-rose-city-pinot-gris-willamette-valley/,Wine Enthusiast,"['$15', 'Buy Now']",['Rose City'],['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['The Great Oregon Wine Company'],['12.5%'],['750 ml'],['White'],['10/1/2018'],['Not rated yet [Add Your Review]'],
239,$15,87,The Great Oregon Wine Company 2017 Rose City Rosé (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2017-rose-city-rose-willamette-valley/,Wine Enthusiast,"['$15', 'Buy Now']",['Rose City'],['Rosé'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['The Great Oregon Wine Company'],['13%'],['750 ml'],['Rose'],['10/1/2018'],['Not rated yet [Add Your Review]'],
240,$19,87,Conveyance 2017 Rosé (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/conveyance-2017-rose-willamette-valley/,Wine Enthusiast,"['$19', 'Buy Now']",,['Rosé'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Conveyance'],['12.8%'],['750 ml'],['Rose'],['10/1/2018'],['Not rated yet [Add Your Review]'],
241,$17,87,Domaine Loubejac 2017 Rosé (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/domaine-loubejac-2017-rose-willamette-valley/,Wine Enthusiast,"['$17', 'Buy Now']",,['Rosé'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Domaine Loubejac'],['13.1%'],['750 ml'],['Rose'],['10/1/2018'],['Not rated yet [Add Your Review]'],
242,$24,87,Project M 2017 Acclara Rosé (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/project-m-2017-acclara-rose-willamette-valley/,Wine Enthusiast,"['$24', 'Buy Now']",['Acclara'],['Rosé'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Project M'],['12.8%'],['750 ml'],['Rose'],['10/1/2018'],['Not rated yet [Add Your Review]'],
243,$35,92,Drouhin Oregon Roserock 2016 Chardonnay (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/drouhin-oregon-roserock-2016-chardonnay-eola-amity-hills/,Wine Enthusiast,"['$35', 'Buy Now']",,['Chardonnay'],"['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['Drouhin Oregon Roserock'],['13.9%'],['750 ml'],['White'],['8/1/2018'],['Not rated yet [Add Your Review]'],
244,$18,91,J. Scott Cellars 2017 Sauvignon Blanc (Oregon),Oregon Other,https://www.winemag.com/buying-guide/j-scott-cellars-2017-sauvignon-blanc-oregon/,Wine Enthusiast,"['$18', 'Buy Now']",,['Sauvignon Blanc'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['J. Scott Cellars'],['13.8%'],['750 ml'],['White'],['8/1/2018'],['Not rated yet [Add Your Review]'],
245,$31,91,2Hawk 2015 Tempranillo (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/2hawk-2015-tempranillo-rogue-valley/,Wine Enthusiast,"['$31', 'Buy Now']",,['Tempranillo'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['2Hawk'],['13.8%'],['750 ml'],['Red'],['8/1/2018'],['Not rated yet [Add Your Review]'],
246,$48,90,Elouan 2016 Klamath's Kettle Reserve Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/elouan-2016-klamaths-kettle-reserve-pinot-noir-oregon/,Wine Enthusiast,"['$48', 'Buy Now']","[""Klamath's Kettle Reserve""]",['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Elouan'],['14.4%'],['750 ml'],['Red'],['8/1/2018'],['Not rated yet [Add Your Review]'],
247,$15,90,Samuel Robert 2017 Vintner's Reserve Pinot Noir Rosé (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/samuel-robert-2017-vintners-reserve-pinot-noir-rose-willamette-valley/,Wine Enthusiast,"['$15', 'Buy Now']","[""Vintner's Reserve Pinot Noir""]",['Rosé'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Samuel Robert'],['13.3%'],['750 ml'],['Rose'],['8/1/2018'],['Not rated yet [Add Your Review]'],
248,$19,90,Gooseneck 2016 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/gooseneck-2016-pinot-noir-oregon-290636/,Wine Enthusiast,"['$19', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Gooseneck'],['14%'],['750 ml'],['Red'],['8/1/2018'],['Not rated yet [Add Your Review]'],
249,$60,90,Van Duzer 2015 Homestead Block Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/van-duzer-2015-homestead-block-pinot-noir-willamette-valley/,Wine Enthusiast,"['$60', 'Buy Now']",['Homestead Block'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Van Duzer'],['13.5%'],['750 ml'],['Red'],['8/1/2018'],['Not rated yet [Add Your Review]'],
