author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
John Kutasz,https://www.google.com/maps/contrib/110049434182771722067/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_Pt7VIpdFsGmlPYo6Hj6LDKqZJSrf22HyKzG31BR0=s128-c0x00000000-cc-rp-mo-ba6,5,2 years ago,"We live far enough away that it's impractical for us to be wine club members, but any time we're visiting the Gorge, we make it a point to visit AniChe.
The location is stunning - with the production facility and the outdoor seating looking east down the river below.  Couple this with a glass of wine and you have a wonderful place to spend part of an afternoon and to pick up a few bottles to take home.  We are primarily red wine drinkers, but in my opinion, the standout here is a white Albariño variety.  It's mostly found in Northwest Spain, but was a pleasant surprise to find it being made locally.
Unless you cross the river near Portland, there are toll bridges involved in visiting AniChe, but a few bucks extra is well worth it for excellent wine and glorious views.  FYI - if you crossed the river from the city of Hood River, and are headed back towards Portland, taking Rt 14 along the Washington side of the river and either crossing back at the Bridge Of The Gods, or going all the way to I 205 is a great drive.",1602566094,False,ChIJgb7K8roNllQRS2Cz4_O6o2Q
A B Cannon,https://www.google.com/maps/contrib/110986433584225921384/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_Hv7-uxq-IyOu1gmr5oZZQ_4CWOOPrvKVTMMewtQ=s128-c0x00000000-cc-rp-mo-ba2,2,3 years ago,"Atmosphere and service can greatly affect an experience, and I would say the stuffy (read pretentious) atmosphere, coupled with lackluster service left much to be desired. Wine was okay, but our primary server was terse and provided little information about the wines, even with prompting. While Mark Ryan came highly recommended by other proprietors, I wouldn't recommend this tasting room if you're looking for a laid back and welcoming environment. If you're wanting something purely transactional, go for it.",1568524217,False,ChIJly6JF2NqolQRggxngApCIEU
Miguel Velazquez,https://www.google.com/maps/contrib/108394997250072810479/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9MfQPFvGqZgd0fD1I_P_ZjQytLX_evJxLefsLrGb4=s128-c0x00000000-cc-rp-mo,4,4 years ago,"Small wine library (Enoteca) for Edenvale Wine, great people and good wine, fun before a play or dinner.",1522049338,False,ChIJl5r_W1Rzz1QR2MuBGRaNieA
Caroline Barnes,https://www.google.com/maps/contrib/110758821143425479600/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2fYY2zqEPcRO2DVQi7P0JAbC6QSe_nkcQ7hLOf=s128-c0x00000000-cc-rp-mo,5,a year ago,"I came across Stomp, Croft Vineyard’s tasting room, when I first moved to Oregon. And I must say, their wine is some of the best I’ve ever had. Now it’s all I drink!

The savoir vivre is my favorite red of them all. A silky, well-balanced Pinot noir with warm cherry notes and just the right amount of dryness. I paired it with a braised duck the other night and it was absolutely delightful.

For white, their Pinot Gris is my go-to. Acidic, fruit forward, bright, refreshing- perfect wine for a hot, sunny day. I love how well-rounded it is because it’s something both my Chardonnay and Sav blanc drinking friends can enjoy. Personally, I think it goes best with a nice seafood or spicy Thai dish.

Not to mention the grapes are organically grown and their wine is certified as salmon safe. So if you’re an environmentally conscious wine lover,  you’re in the right place! John and Amber are lovely people and their passion for wine shines through. Go support this family-owned business, folks. You won’t regret it!",1605294459,False,ChIJ-7nIyYkDwFQRjebO6KnKurk
Paula Caudill,https://www.google.com/maps/contrib/114217106633296351451/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_TgC1qV-EfiiOriTVs_b2jVIdq06pw5JsStpYiX7c=s128-c0x00000000-cc-rp-mo-ba3,4,11 years ago,,1293928145,False,ChIJ2w47hNEYxFQRz7fl4LE9Brs
Le Chèvre Sournois,https://www.google.com/maps/contrib/108156843269299454763/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu2TlAHSFokLQU3eudsJ9oxR761vkZYRq4PlQ6Yy=s128-c0x00000000-cc-rp-mo,5,2 years ago,,1591963615,False,ChIJnxiO9LqlxlQRC5JJ6uUzjFc
Chas Jones,https://www.google.com/maps/contrib/100431423731265254062/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8kz9kicPOvnhewPUcKTCyp86K3YJGfImyMRI8FDQ=s128-c0x00000000-cc-rp-mo-ba4,3,5 years ago,"Average wine tasting experience in downtown Philomath. Wine club is a good deal with free tastings, wine discount, and no purchase obligation.",1484824883,False,ChIJ1_Wx2YM4wFQR_XpeBVyu5OY
Jessica Butler,https://www.google.com/maps/contrib/112616837631161872083/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8_EmLbcyhsxIOYX1t7u_N9U8B6uTnG0ur0itdy=s128-c0x00000000-cc-rp-mo-ba2,5,4 months ago,"Wine was absolutely delightful! I am not a port wine drinker, but their port is a must have. There is no wine that is not delicious. Definitely a must stop with a beautiful view.",1655223601,False,ChIJbeIl22ANllQRsR4Yt5JcK8U
Ivy Hover,https://www.google.com/maps/contrib/114809872154043481193/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_x-3i8ZOW5KaqosEw5RZd3P0e-miMgkztXFHu-IA=s128-c0x00000000-cc-rp-mo-ba4,5,4 years ago,"A casual, homey (it's literally a house) place featuring Big Red wines. Rick and Veronika always take great care of everyone. If you have Pinot burnout in the Willamette Valley, this is the place for you!",1527052219,False,ChIJuw-UYzpVlVQRaSPlPUgobKw
Norbert Miller,https://www.google.com/maps/contrib/108714738431914728257/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu90f41WQnSfFGticgwT9w3ivU7LcJLAdU3Y3Yc5BEk=s128-c0x00000000-cc-rp-mo-ba6,5,a month ago,"Great place to stop, great selection of wine and ciders. You can also pick your own apples, pears, peaches, cherries as well as flowers. Also has a great gift shop with all kinds of goodies. Beautiful place to see even tasting room",1663713088,False,ChIJV_i-T0APllQRK60hA4R_GdY
Kiana Betts,https://www.google.com/maps/contrib/101155470464171534634/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2VUllYwGvOfpawGfMtbIhVeOJPdggwJIsshxOG=s128-c0x00000000-cc-rp-mo-ba2,5,2 months ago,"This is the best place to spend a sunny afternoon. The wines are super impressive and fit right in with some of my favourite Okanagan wineries. A really fantastic showing of BC wine. Their estate grown schonberger is a highlight.

Their picnic area is a wonderful relaxing area to sit. There was also live music when I was there which was so fun! I recommend at least popping by for a tasting. But, if you have time definitely sit down for a glass (or bottle) of wine.",1661835342,False,ChIJ-bbbv97fhVQRL6n0HZrU5tA
Jewel Walker,https://www.google.com/maps/contrib/100508405512227579214/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9sBoGj-7Kk_Y_4K7-ka_eHfPfuBr1Ztgg1V46eG-A=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"While visiting Seattle, we drove 2 and a half hours south to North Plains Oregon to visit Abby Creek. (There are two locations  one in North Plains second in Portland that has different operating hours. )
Bertony is one of 50 black winemakers in the world. The the winery was a whole vibe. Giving us 90s hip hop as we ate and tasted. The food was good and the treat was having Bertony pouring our flights letting us know about the wine. It's a hip hop theme so the pours are according to a play list which gets remixed as well . Fun place. Loved the vibe and the staff. Its worth the trip anytime you are in the area. Reservations are required.",1618269505,False,ChIJrwseQnsDlVQRx3J5zC8-Rrc
Agustin Hernandez,https://www.google.com/maps/contrib/115816362803849645329/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0AZnhbok2Ear7B6vmEhkmEo52qbl-fNzIoUMfS=s128-c0x00000000-cc-rp-mo-ba3,5,a year ago,"Wonderful service, super friendly and very personable. Scott and Karen took the time to get to know us during our tasting and shared with us so many great stories and experiences. Scott's Valentine's day chocolate teddy bear was the cutest and he reminded us of Carl from the movie Up. They had a unique selection of wines, and their Veraison was amazing! We'll definitely come back this summer when the weather is nicer and covid let's everyone enjoy life a little better. Thanks for starting our Valentine's Day on the right foot!",1613403904,False,ChIJ4_U2tjAbxFQR0kgfsJUkEZY
Steven Beeghly,https://www.google.com/maps/contrib/103845901031333638590/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3SSAH0lzW3BF08JJcQUMrRig39rQOiYKMRyO_n=s128-c0x00000000-cc-rp-mo-ba4,5,2 years ago,"Really fun, relaxing place to walk around, enjoy a meal or just to have a drink or two. Edgefield features a hotel, spa with soaking pool, several restaurants and bars. It's a hotel with several acres of gardens and even a small golf course. Our most recent trip we saw humming birds and even a red tailed hawk on the grounds.",1595714757,False,ChIJy0INgq6ilVQRdJReJtNebCc
A Johnsen,https://www.google.com/maps/contrib/104965109949841580323/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_e2kWjLyhFUrFvUGj4apX1Ww50jxdXuOIR893oAw=s128-c0x00000000-cc-rp-mo,5,a year ago,"Vitis Ridge winery had the best people and dogs.  We had a friendly  greeting from the winery dog when we arrived.  Then we tasted some amazing wines.
The wine maker is doing some great things with the grapes.  Not you big mega-winery place, but quality and originality.",1630651259,False,ChIJ9eRassTjv1QRBM49eT3Jr5Y
Mark S,https://www.google.com/maps/contrib/111042087175008302673/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0uRxCB8G9JPpXedLA99gTw5O2ubHYYKSjbFnXX=s128-c0x00000000-cc-rp-mo,5,5 years ago,A friendly atmosphere and wonderful wines makes you want to stay here all day. This is a must visit for quintessential Walla Walla wines that are delicious.,1503852858,False,ChIJDSl2gwRqolQRNAjzRW4V77c
Paul Dinardi,https://www.google.com/maps/contrib/102755794619481343726/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9gI71cW--c59CMfGB1rX1GqrBzwIhHTgDLs6kGdQ=s128-c0x00000000-cc-rp-mo-ba4,5,6 months ago,"When I first pulled in, I wasn't expecting much. I was very pleasantly surprised, the wine, food and service, All exceptional.  I'm somewhat local to this Winery and will definitely be back.",1650586323,False,ChIJtav88DE5xFQRkFq6XE3ri4o
Alan,https://www.google.com/maps/contrib/116727178540042421704/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_8iAZSWIRD-chv554KTAW0aLqBW2zHsz3I5SJBYQ=s128-c0x00000000-cc-rp-mo-ba4,5,3 months ago,"Nice small family winery in the heart of the Dundee hills. Great views, nice wine, excellent customer service. Definitely a must.",1658357716,False,ChIJg3LouDRBlVQRXybsvH0J5L0
simone shomaker,https://www.google.com/maps/contrib/106145221510982067379/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9MwS5poSUlPMEIAxHObKb6-TWZEiWuNLMCVf5zsQ=s128-c0x00000000-cc-rp-mo,5,a year ago,"This place is so incredible, it’s worth a stop on your honeymoon. Stephanie was so knowledgeable, so sweet/hospitable, and exceeded our expectations in every way. All the wines were fantastic, and the grounds are beautiful. We will definitely be back next time we are in the area! :)",1628903421,False,ChIJt8yOhMBqlVQRwn-y6wH7UoY
Jin Lee,https://www.google.com/maps/contrib/112110280838076500479/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8oWe0cY5QJi79l4RLNmPcp9wv5OsORavpLg2C-luA=s128-c0x00000000-cc-rp-mo-ba4,5,10 months ago,amazing christmas deco especially its ceiling! Mulled wine ($5) was so great,1639464405,False,ChIJ6bxBl4wfwVQRRmqBIq9G-u0
Chris Karlin (Eater10000),https://www.google.com/maps/contrib/106532893843311627493/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9DOMqSuo_7koV1Ow1S01WzL9oM5Rn6fzko6Zj8zA=s128-c0x00000000-cc-rp-mo-ba6,5,4 years ago,Excellent wine & great people!,1526838867,False,ChIJw-qQWLo_lVQReBXhIUASf7k
Whitney Hughes,https://www.google.com/maps/contrib/109694876018706597490/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu27688cYb0PRIdrfuDu-a5wpnXKQ3M4d9rw7UYm=s128-c0x00000000-cc-rp-mo,5,3 years ago,"Great wines, beautiful place and wonderful service.",1562452309,False,ChIJQdc-xRJxz1QRAl1x45y0bxo
Rob Marsh,https://www.google.com/maps/contrib/103256517254383837476/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1L1TFClYdZFHHkADsDliztuQzaaKcT3E4v_mG_=s128-c0x00000000-cc-rp-mo-ba4,5,2 months ago,"Cherry cider was delicious, as were all the wines my wife tried!",1662323821,False,ChIJH1ufPqu3k1QRh4ejggtTHKw
Michael Cook,https://www.google.com/maps/contrib/114040897244068408430/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3IQypJHw6Le-M0IwoZhcozjzuZxyaWzsMiG-BD=s128-c0x00000000-cc-rp-mo,5,3 years ago,By appointment only but u won't be disappointed,1564462185,False,ChIJz08s2X9fpFQRe6F8Uf4P0Gc
Danny eddy,https://www.google.com/maps/contrib/115825483462427797491/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu3eSWogBoXsOFGiJB_1BG2-wGhqcVx1q083Eej3=s128-c0x00000000-cc-rp-mo,5,4 years ago,,1539580647,False,ChIJzad8yzBBlVQRjvK49bq4XIY
Christina Collada,https://www.google.com/maps/contrib/103846222472267112072/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu86oJntD5_oG56smzGJqdFv3Pj4FgycAipHf4el3iI=s128-c0x00000000-cc-rp-mo-ba5,2,11 years ago,,1295558970,False,ChIJjfnIApSq6lQRZL0enOG6nPs
Brittney S,https://www.google.com/maps/contrib/106095217914855540102/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu37C0uCCkXBr3_OKKhKm1LCRCL3bvJNOJO9N6-k=s128-c0x00000000-cc-rp-mo,5,2 years ago,"I happened upon this place while looking to kill some time and I met Tina outside and she invited me in! Tina is absolutely amazing and truly makes the experience. She was knowledgeable about the wonderful wines and so friendly, it felt like I was a guest in her home. I highly recommend this place to everyone!",1601758231,False,ChIJGV_eUG8OllQRPmcuXsJM5iw
Kathleen Anson,https://www.google.com/maps/contrib/117625230525879748817/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9oukc0zQmgmOTKtdS-q04HdcC-Ufe1qYQo7_Tlug=s128-c0x00000000-cc-rp-mo-ba5,5,11 years ago,"I highly recommend visiting Brickhouse any time other than a special event or holiday weekend.  Just check to make sure they are open, or make an appointment.  They make stellar wines (some bold, some subtle and nuanced, but all exquisite representations of the varietal).  All in a humble setting, with a terrific staff.  If you do go during an event, brace yourself for the self-important crowd that has discovered this wonderful winery.",1315180906,False,ChIJKVO0arc_lVQRSCndWbzWNu0
Tony Kilt,https://www.google.com/maps/contrib/111736120019025493779/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu88Unef2N46k1-ietRucKjQiMP-BeLAKjbTDgldpA=s128-c0x00000000-cc-rp-mo-ba6,5,a year ago,The outdoor seating at Stella in front of the historic Hotel Sorrento was really comfortable and inviting.  The staff were friendly and the food was tasty and had a few surprisingly gluten free options (risotto arrancini) and a delicious pork chop and two great cocktails.,1627173034,False,ChIJV-_PFbZqkFQRaFDh61tO98s
robert tiedeman jr,https://www.google.com/maps/contrib/112482422716491482102/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2WU6968KOUfET1GVBHVG09nYEYg5fvCkiICwfC=s128-c0x00000000-cc-rp-mo,5,6 months ago,We enjoyed a wonderful tasting here and bought a CPL bottles. The young lady that walked us through our tasting was so sweet and informative. She really knew the wines. The landscape and views were as nice as the wines. We loved the rustic and natural atmosphere as opposed to some of the more sleek and modern wineries we have visited. The music was relaxing and a perfect volume. Just an overall lovely experience.,1649821247,False,ChIJlavJJWRrlVQRZ1HT7t4_eho
Wynterly Clovis,https://www.google.com/maps/contrib/103996260140507029804/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_NUGcUX6vdab91ecZNNh3LvCQpmCHxFbW7xzzNbCU=s128-c0x00000000-cc-rp-mo-ba5,5,2 years ago,We sat outside near the vines. It was so romantic. The server was extremely nice. The wine was delish. We ended up buying a bottle. Highly recommend.,1594564055,False,ChIJCX2rOPLwv1QRFCK2BKVIZ6s
Ann and Tim,https://www.google.com/maps/contrib/105216233379730137301/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-dP2TWxIHrGrrSKMKeM06TaGgCm-FzhVMLS3rfCA=s128-c0x00000000-cc-rp-mo-ba5,5,10 months ago,"Awesome 5 Star Experience!!!
Everything from
The Wine
The Staff
Atmosphere And Food to the Tour of the Chalet
And the Views were Incredible
Easy to book online",1639604784,False,ChIJUWLQ1RsNz1QROb7nZHnQf6E
Tara Stine,https://www.google.com/maps/contrib/112557782302400932739/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2bHCPgIuXxX_Usry4D15V1InzSfC-oGs-ho6M8=s128-c0x00000000-cc-rp-mo-ba4,5,2 years ago,"I loved every single wine I tried! Even got spoiled with extra samples and ended up buying the bottles. Bob was so fun and personable as a pourer and I even got to meet Patrick the owner. Great spot, great wine, great people! Glad I stopped!",1604356543,False,ChIJY3KvPRoKlVQRH78GVMTt2mE
Nicole Trujillo,https://www.google.com/maps/contrib/101552804644495715875/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_xEswJ3uqcteXxmorGXLuVF9gTNicrgCDRRAng=s128-c0x00000000-cc-rp-mo-ba4,4,11 months ago,I really enjoyed the Bindery! They have a smaller menu offering well thought out dishes. The Autumn Ceviche was my favorite. All the flavors of this dish were fresh and flavorful. And the Chilean Sea Bass - delicious! The handcrafted cocktails were creative and made to compliment the Fall season. This place is great for a date night or night out with friends.,1638885929,False,ChIJoQTJfet4bIcRTq41TdEDBGE
