author_name,author_url,original_language,rating,relative_time_description,text,time,translated,place_id
Judy Leidy,https://www.google.com/maps/contrib/103014538394508545589/reviews,en,5,12 months ago,"We had such a wonderful time at Holloran Vineyards. Daryl, Earl and Tim were amazing hosts. We had a great conversation about wine, the soil, and grape farming. The view from the tasting room is gorgeous and the wines are amazing. The vertical tastings were an exceptional  experience. Super fun and educational!",1636503315,False,ChIJjWfFMPRxlVQRNDtWu1ntKOY
Cindy Richards,https://www.google.com/maps/contrib/112570889841311499709/reviews,en,5,a year ago,"Wine and wood-fired pizza, need I say more?",1620566427,False,ChIJdyoJ3-Y_lVQRHxeL_rGS5xM
Dina Vodopich,https://www.google.com/maps/contrib/113435362187307452512/reviews,en,5,a year ago,Jason & Todd are the best duo of wine makers!  All of their wines are great!,1604699211,False,ChIJFT7yy0gVolQRI_AB6Xk-JjQ
Corey,https://www.google.com/maps/contrib/105293822279450352551/reviews,en,5,6 months ago,Loved this winery!! It was our favorite out of the 4 we visited yesterday. So pretty and peaceful and the wine  and charcuterie were fantastic as well! I would recommend this one to anyone!,1650775412,False,ChIJT8hzlUwHllQRi9bkzj6LCk0
Mindie Dieu,https://www.google.com/maps/contrib/109664464119936655240/reviews,en,5,6 months ago,Great wines! Estate grown. Wines are hand crafted by the owner/winemaker. The tasting room is beautiful (custom made bar) and the people could not be more hospitable.,1651985858,False,ChIJheCK_phTwFQRotxeGzlL7Tc
Tim Ramirez,https://www.google.com/maps/contrib/116583165171261108662/reviews,en,5,6 years ago,Excellent Wine!!! And great people to boot!,1460055707,False,ChIJQUxm43FBolQRCvxqD5EwU6U
Leah Dalrymple,https://www.google.com/maps/contrib/109097570531368327030/reviews,en,5,2 months ago,"Great location, good views, and delicious wines. My group of 6 did a tasting and stayed for happy hour deals. We loved every minute, and leaned so much! We would definitely return to Amavi.",1659928028,False,ChIJz3X720BColQRhE0GWDv9LRQ
Noah Dunham,https://www.google.com/maps/contrib/111704135050438649548/reviews,en,5,3 years ago,"A really terrific tasting experience. Not only were the wines flavorful and fun to try, the staff provided an excellent time by explaining a lot about the wines and passing on their knowledge. Fun for anyone who wants to know more about how wine is made in the pacific northwest.",1546461667,False,ChIJrSV5hStylVQRVsVjdMUMjrg
Patrick Hoonan,https://www.google.com/maps/contrib/100041353264156125069/reviews,en,5,3 years ago,Some of the best reds (and rose) in all of WA and OR. They are also dog friendly and give back to many charities,1566086685,False,ChIJp3VeV5cPllQRYZuQcpsyd9o
Christine Soto,https://www.google.com/maps/contrib/100767104095400050833/reviews,en,5,7 years ago,Raul was a great host! Lovely wines and vineyard. Great views. Highly recommend.,1435435322,False,ChIJyeLEWHhplVQRw5DFl7OPtwg
Stephen King,https://www.google.com/maps/contrib/110921492312977051584/reviews,en,5,4 years ago,Excellent wines and great conversation. I so enjoy it when it's not too busy and you get a chance to have a good conversation with your host or hostess at the tasting. We enjoyed it thoroughly.,1532657111,False,ChIJx77uGtNBlVQRKiXh1vPoalE
Nicki Renardo,https://www.google.com/maps/contrib/116847487023228306157/reviews,en,5,3 months ago,"Great tasting experience. Wonderful wines, especially loves the ports.",1657325629,False,ChIJcSAMxZFNlVQRHirVNIYg7HI
Rachel Aho,https://www.google.com/maps/contrib/113214347761261933331/reviews,en,5,a year ago,"Looking for a wedding venue? Love wine? Want high quality wedding food? Want a venue that speaks for itself in beauty? Look NO further and book Cooper's Hall now! We hosted our wedding here and had an incredible experience! The events team (Ruth!) stayed on top of all our details, and helped us bring our vision to life all while navigating changing circumstances and guidelines during COVID-19. And the food...wow! Our guests kept commenting on how this was the best wedding meal they've ever had...and they weren't wrong. I can't wait to go back and eat more at their tap room the next time I'm in town. Thank you, Cooper's for making our dream wedding a reality!!",1625100835,False,ChIJ72Sg9qaglVQRd0cHSXEHguI
Lisa Gash,https://www.google.com/maps/contrib/100057485647915895166/reviews,en,5,2 years ago,We visited a number of recommended wineries up and down the Oregon coast and found brigadoon to be our favorite hands down. The quality of wine was outstanding. Down to earth owners. Thoroughly enjoyed our visit. Highly recommend ordering their wine. Outstanding pinots.,1588478131,False,ChIJN8t-U-qqwVQRzqB7-njzzxw
Ross Donaldson,https://www.google.com/maps/contrib/108688310290676920149/reviews,en,5,10 months ago,"We had an excellent afternoon at Rizzo. The host, Mali, was very knowledgeable about the wines and region. It was really interesting to learn all of the factors that go into a single bottle of wine! They have a heated patio with a great view. And the wine is fantastic! The 2015 Viognier was our favorite. Will definitely be back again.",1639241441,False,ChIJaVX-dQxBlVQRCyWLrKtYfy8
Frank Strobel,https://www.google.com/maps/contrib/115725400491830675045/reviews,en,5,6 months ago,"A new favorite! The tasting room is beautiful, the staff very knowledgeable, and very friendly. The Reininger Cabernet Sauvignon is among the best wines I have ever tasted. Very enjoyable and highly recommended.",1651194534,False,ChIJ0_2r7k1oolQR3EUkoC5vw54
Morgan “Berry” Pattyn,https://www.google.com/maps/contrib/112046422169390022470/reviews,en,5,2 years ago,"Amazing atmosphere, company and location!",1597455384,False,ChIJ2a_52hk5lVQRXt7uNR8iYcg
Tim Schulze,https://www.google.com/maps/contrib/103078778831557018164/reviews,en,5,4 years ago,"Tyee winery was amazing. Lauren and I got married their this past July. Brian and his family were great to work with; willing to go the extra mile to make our vision come to life. The wine was delicious and all of our guests had a great time. The space is set up perfect with a bar, area for dancing, plenty of picnic tables and amazing views of the Willamette Valley and coast range. Surely a day we will never forget. (photos by Julia Green photography)",1540352065,False,ChIJTVllbWZPwFQRAORMlzyMJio
Kelsey,https://www.google.com/maps/contrib/101991694710539064531/reviews,en,4,a month ago,The atmosphere is very cool and you get to feel like you’re almost in the vineyard as you enjoy your wine. I do with there had been more whites on the tasting flight but the wine was pretty good for the price point. Additionally they are very dog friendly which is great for those bringing along the family dog for the day trip.,1664741297,False,ChIJbe-ki78OllQREZ9vEzd7Row
Jose Garcia,https://www.google.com/maps/contrib/117360490989813776606/reviews,es,5,a year ago,Good place is my work area I really liked the place,1622902653,True,ChIJUw6m_hhBolQRU6eN4qJ4dZQ
Anna M. Parras,https://www.google.com/maps/contrib/103106424415214323812/reviews,en,5,2 years ago,"Wonderful! The wine was very good, the service was personal and delightful and the atmosphere calm and relaxing. Can't wait to go back.",1582644943,False,ChIJJ3JjMpBBwFQRZm9Z7i2UNRA
Marriah Iobst,https://www.google.com/maps/contrib/107453235601932694088/reviews,en,5,3 years ago,"Exquisite wines served in a charming tasting room, right in the heart of downtown Talent. Beautiful patio with ample seating, delicious appetizer plates, and a nice selection of beers, ciders, and champagne too. Dog friendly, Wine Wednesday discounts, and rockin live music every Friday. Love this place!",1554675282,False,ChIJm9OpBe51z1QRRFD6xsqWxbI
gary powell,https://www.google.com/maps/contrib/116108559328960230915/reviews,en,5,a year ago,First-class hidden gem vineyard. 2017 Micheline Pinot Noir Reserve tastes dark fruit on tongue portabella finish. Pairs well with marinated fillets and red peppers. This wine and vineyard is for conniseurs.,1622045965,False,ChIJc9aFK2JTlVQRmkuBl4ATwt0
Dona Evans,https://www.google.com/maps/contrib/102906465142014014519/reviews,,5,2 years ago,,1586932351,False,ChIJ6QcmI7ZVlVQREBNMEFSHWhQ
Brent Kennedy,https://www.google.com/maps/contrib/108441252500601523956/reviews,en,5,8 months ago,"My recent visit to Hemmer was so nice.  Nate was friendly, knowledgeable, and attentive.  I'll definitely be back to enjoy the garden and water feature in warmer weather, and to enjoy some more of their great wines.  Highly recommended to anyone looking for a true family vineyard experience.",1645721678,False,ChIJq_WgYeA_lVQRK4Mw62biIqw
Ivy Young,https://www.google.com/maps/contrib/109133606248332537374/reviews,en,5,3 weeks ago,"We had the best time at Blizzard! Vanessa is amazing. She was super friendly and knowledgeable. We haven't been to a ton of vineyards but this was the first one we went to where we actually learned a lot about wine tasting! We did the classic tasting, the champagne tasting, and the dessert syrah. We will definitely be back and bring our friends!",1665249295,False,ChIJ1zXRoBARlVQRpiVR2qIODsw
Jim DiGiacomo,https://www.google.com/maps/contrib/112511124091983191308/reviews,en,1,5 months ago,"My wife and I made reservations months in advance for a tasting this past Saturday at 3:30. When we arrived there was hardly anyone at the vineyard and we were told that a private event had been scheduled for 4:00. While the staff was polite, it was clear they had no desire to work with us, as the staff’s entire focus was on the private event. We barely had time to finish one tasting before the next was being poured. We were in and out in under 25 minutes. Will not be recommending this winery to any friends, as the treatment was totally unprofessional and lacking in hospitality.",1654566079,False,ChIJc_63w2NUlVQRRLZSucY1fN8
Paul Nash,https://www.google.com/maps/contrib/117070659286002408256/reviews,en,5,7 years ago,"Sineann make excellent wines and are a great group of friendly people. Peter the winemaker is very talented and fun to talk with. Their new facility, which is where Owen Row used to be, is a pretty nice place. Definitely a key stop on any wine trip.",1440264340,False,ChIJORn4Td0eVUARiROwdEXJlPw
Jana Hart,https://www.google.com/maps/contrib/111305258810237016185/reviews,en,3,2 months ago,Pretty good lunch. Vegetables were great. For $250 for lunch for 2 everything should be great. Cod was mushy with an odd taste. I wish they would use local products. We came last year and the beef was from their farm. It was incredible.  Wine was good. Small pours with courses. Pretty good overall. Used to be great. Won't be back for the price.,1661468153,False,ChIJVfoLb8wIllQRXNRmQF_Xdt0
Jude Harmon,https://www.google.com/maps/contrib/112168489314264374978/reviews,en,5,3 weeks ago,"Stunning location, wonderful hospitality and memorable wines!",1665435053,False,ChIJObZutQtplVQRc95atPynNYE
Toni Siegner,https://www.google.com/maps/contrib/114560911544809744435/reviews,en,5,6 months ago,"This is a hidden gem! Great wine and friendly, knowledgeable host. Don't miss this place:)",1650899343,False,ChIJw86okx9twFQRSp83utHpxZM
Kam Man,https://www.google.com/maps/contrib/101279278877279137873/reviews,en,5,2 years ago,Excellent wine. Friendly service. A relaxing experience.,1593228898,False,ChIJ4ZSprkEVolQRF385x5xV5SE
Ellen Riedel,https://www.google.com/maps/contrib/110360453878555226565/reviews,en,5,5 months ago,"One of the most understated and elegant wineries that I have been to. Looking at their winery you feel like it'd be a perfect wedding venue, the decoration that they chose to do just makes you feel so elegant. They also have this steel barrel aged white wine that isn't overly buttery and it's perfect for salmon dinners. I did a wine tasting with a friend here, and I'm seriously considering a membership.",1654089239,False,ChIJj2y5FLcNkFQRHF8nhXBOlbg
Betti Olson,https://www.google.com/maps/contrib/102678357177215032069/reviews,en,5,a year ago,I am not much of a white wine drinker...but the Pinot Gris and Riesling will be great for Spring and Summer patio enjoyment! Great price points and service by Matt at this tasting room as well!,1620610880,False,ChIJdwZiaalrlVQR_3yijyeh2g4
Mara Palumbo,https://www.google.com/maps/contrib/110401270502994775326/reviews,,5,5 months ago,,1653195255,False,ChIJT4JRox9DolQRk5QIUB_0lS8
Juan Valencia,https://www.google.com/maps/contrib/106193882829596965488/reviews,en,1,2 years ago,They need to update their hours. Drove out of our way and they were closed on Sunday.,1598827169,False,ChIJMwDcQ-jfv1QRUAbyyBR29p0
