business_status,formatted_phone_number,name,place_id,rating,user_ratings_total,formatted_address,website,street_address_1,street_address_2,city,province,zipcode,country_code,url,location_name
OPERATIONAL,(509) 522-9463,Forgeron Cellars Winery & Tasting Room,ChIJizAkYntqolQRInv0lIr_HBA,4.6,21.0,"33 W Birch St, Walla Walla, WA 99362, USA",http://www.forgeroncellars.com/,33 W Birch St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=1161083774624365346,NULL
OPERATIONAL,(509) 525-3462,Reynvaan Family Vineyards,ChIJnxAqiLpAolQRYp3YWBF_pgM,5.0,5.0,"6309 Cottonwood Rd, Walla Walla, WA 99362, USA",http://www.reynvaanfamilyvineyards.com/,6309 Cottonwood Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=263037340729515362,NULL
OPERATIONAL,(503) 537-9150,Anam Cara Cellars,ChIJx77uGtNBlVQRKiXh1vPoalE,4.9,26.0,"306 N Main St, Newberg, OR 97132, USA",http://www.anamcaracellars.com/,306 N Main St,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=5866757598583268650,NULL
OPERATIONAL,(503) 864-2946,Seufert Winery Tasting Room,ChIJO4UrqtJFlVQRaT-BcJSNnFk,4.6,34.0,"303 Main St #1B, Dayton, OR 97114, USA",http://www.seufertwinery.com/,303 Main St #1B,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=6457191634424643433,NULL
OPERATIONAL,(503) 807-5008,Natalies Estate Winery,ChIJQczporJqlVQRb0uEreTi1u8,4.9,73.0,"By appt please, 16825 NE Chehalem Dr, Newberg, OR 97132, USA",http://www.nataliesestatewinery.com/, 16825 NE Chehalem Dr,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=17282250091872406383,NULL
OPERATIONAL,(541) 993-8301,The Pines 1852,ChIJkxfV22gOllQRsg6ngubxivI,4.6,78.0,"415 Oak St, Hood River, OR 97031, USA",http://www.thepinesvineyard.com/,415 Oak St,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=17477047276301389490,NULL
OPERATIONAL,(503) 371-6977,Trinity Vineyards,ChIJQyL0UGwGwFQRQtDrFihiRFc,4.7,85.0,"1031 Wahl Ln S, Salem, OR 97306, USA",http://www.trinityvineyards.com/,1031 Wahl Ln S,NULL, Salem,OR,97306, USA,https://maps.google.com/?cid=6288258904038821954,NULL
OPERATIONAL,(503) 537-2094,"Artisanal Wine Cellars, Newberg, OR",ChIJP_hjUdFBlVQRZPs2XC3UvF8,5.0,12.0,"614 E 1st St, Newberg, OR 97132, USA",http://www.artisanalwinecellars.com/,614 E 1st St,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=6898622020510481252,NULL
OPERATIONAL,(503) 625-2777,Le Cadeau Tasting Room,ChIJjfrmag1BlVQRyt1G08zIflU,5.0,15.0,"1326 OR-99W Suite 101, Dundee, OR 97115, USA",http://www.lecadeauvineyard.com/,1326 OR-99W Suite 101,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=6160582122332937674,NULL
OPERATIONAL,(509) 529-5871,Locati Cellars,ChIJL6KKj2NqolQR90myUsfIS2c,4.8,8.0,"6 W Rose St, Walla Walla, WA 99362, USA",http://www.locaticellars.com/,6 W Rose St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=7443263567571339767,NULL
OPERATIONAL,(971) 237-4757,Retour Winery,ChIJq6r6Gt1IlVQRAhuIwhs2-rc,NULL,NULL,"336 NE Davis St, McMinnville, OR 97128, USA",https://www.retourwines.com/Tasting-Experience,336 NE Davis St,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=13256967945974192898,NULL
OPERATIONAL,(541) 899-8329,Daisy Creek Vineyard,ChIJc34l0f14z1QR88DEkRkLZyE,4.9,38.0,"675 Shafer Ln, Jacksonville, OR 97530, USA",http://www.daisycreekwine.com/,675 Shafer Ln,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=2406904730300498163,NULL
OPERATIONAL,(503) 428-7115,Redgate Winery,ChIJBx6kbiIFwFQRA8iCQBEK__c,4.8,56.0,"8175 Buena Vista Rd, Independence, OR 97351, USA",http://redgatevineyard.com/,8175 Buena Vista Rd,NULL, Independence,OR,97351, USA,https://maps.google.com/?cid=17870012915642451971,NULL
OPERATIONAL,(503) 805-9551,Olea Vineyards,ChIJD8AtMrJrlVQRUuqG5P1zHFI,5.0,2.0,"17406 SW Parrett Mountain Rd, Sherwood, OR 97140, USA",http://oleavineyards.com/,17406 SW Parrett Mountain Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=5916731544755956306,NULL
OPERATIONAL,(503) 538-7230,Aramenta Cellars,ChIJXT9rlro_lVQRRzZTgr07ir4,4.8,18.0,"17979 NE Lewis Rogers Ln, Newberg, OR 97132, USA",http://www.aramentacellars.com/,17979 NE Lewis Rogers Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=13729852099113727559,NULL
OPERATIONAL,NULL,JosephJane Winery,ChIJP6YY-PUZxFQRcNX4gfED1dY,4.8,44.0,"155 Lower Garden Valley Rd, Roseburg, OR 97471, USA",http://josephjanewinery.com/,155 Lower Garden Valley Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=15480283629958518128,NULL
OPERATIONAL,(503) 241-6527,Shea Wine Cellars,ChIJC6Ie_E8MlVQROovkNZLri9U,4.6,19.0,"12321 NE Hwy 240, Newberg, OR 97132, USA",http://www.sheawinecellars.com/,12321 NE Hwy 240,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=15387651565043354426,NULL
OPERATIONAL,(503) 538-5136,Brick House Vineyards,ChIJKVO0arc_lVQRSCndWbzWNu0,4.6,16.0,"18200 NE Lewis Rogers Ln, Newberg, OR 97132, USA",http://www.brickhousewines.com/,18200 NE Lewis Rogers Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=17093085540181158216,NULL
OPERATIONAL,(503) 538-3652,Adelsheim Vineyard,ChIJIz-YbpM_lVQRexwuDEhzCB0,4.4,129.0,"16800 NE Calkins Ln, Newberg, OR 97132, USA",http://www.adelsheim.com/,16800 NE Calkins Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=2092048780192783483,NULL
OPERATIONAL,(503) 804-3352,de Lancellotti Estate Tasting House,ChIJ24f4QNc_lVQRYnXv6Aepxo8,5.0,18.0,"18409 NE Calkins Ln #6505, Newberg, OR 97132, USA",http://www.delancellottifamilyvineyards.com/,18409 NE Calkins Ln #6505,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=10360153844250277218,NULL
OPERATIONAL,(541) 855-5330,Cliff Creek Cellars,ChIJMedv2lSPxVQRxoiM8PE1QKQ,5.0,4.0,"1015 McDonough Rd, Gold Hill, OR 97525, USA",http://cliffcreek.com/,1015 McDonough Rd,NULL, Gold Hill,OR,97525, USA,https://maps.google.com/?cid=11835519133968795846,Sams Valley Vineyard
OPERATIONAL,(503) 538-8466,Stave & Stone Winery,ChIJMTSRWtFBlVQRsvwSfNM8hYQ,4.8,65.0,"575 OR-99W, Dundee, OR 97115, USA",http://www.foxfarmvineyards.com/,575 OR-99W,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=9549105463926389938,NULL
OPERATIONAL,(503) 714-3810,Hudak House,ChIJ667WJLyq6lQRqUtfOrHktqM,5.0,21.0,"5737 Orchard Heights Rd NW, Salem, OR 97304, USA",http://www.hudakhouse.com/,5737 Orchard Heights Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=11796867723783261097,NULL
OPERATIONAL,(360) 772-5141,English Estate Winery,ChIJZ6WqoS-7lVQRfGX_DfF6PYc,4.7,69.0,"17806 SE 1st St, Vancouver, WA 98684, USA",http://www.englishestatewinery.com/,17806 SE 1st St,NULL, Vancouver,WA,98684, USA,https://maps.google.com/?cid=9745080344440169852,NULL
OPERATIONAL,NULL,The Gorge White House,ChIJV_i-T0APllQRK60hA4R_GdY,4.6,783.0,"2265 OR-35, Hood River, OR 97031, USA",http://www.thegorgewhitehouse.com/,2265 OR-35,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=15427502203499293995,NULL
OPERATIONAL,(503) 687-1180,Eminent Domaine,ChIJD8TDcjk-lVQRFKIJquVRyUA,4.7,71.0,"20875 NE Ribbon Ridge Rd, Newberg, OR 97132, USA",http://www.eminentdomaine.com/,20875 NE Ribbon Ridge Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=4668352535588348436,NULL
OPERATIONAL,(509) 525-7856,Rulo Winery,ChIJMbZClyZColQRoCmy4vsZnkY,5.0,11.0,"3525 Pranger Rd, Walla Walla, WA 99362, USA",http://www.rulowinery.com/,3525 Pranger Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=5088533198606051744,NULL
OPERATIONAL,(509) 525-1506,Spring Valley Vineyard Tasting Room,ChIJkQBNCmNqolQR2zIse4oZPp0,4.9,34.0,"2 E Rose St, Walla Walla, WA 99362, USA",https://www.springvalleyvineyard.com/,2 E Rose St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=11330521795073422043,NULL
OPERATIONAL,(509) 876-4045,Grosgrain Vineyards,ChIJz6wYvLhDolQRAe3glSB7T24,4.8,26.0,"2158 Half Acre Ln, Walla Walla, WA 99362, USA",http://grosgrainvineyards.com/,2158 Half Acre Ln,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=7948707247215930625,NULL
OPERATIONAL,(509) 540-5784,Don Carlo Vineyard,ChIJ83cw1mRqolQRd-UL5pN_BZE,NULL,NULL,"6 W Rose St, Walla Walla, WA 99362, USA",NULL,6 W Rose St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=10449898783579563383,NULL
OPERATIONAL,(503) 341-2698,Sineann Winery,ChIJORn4Td0eVUARiROwdEXJlPw,5.0,22.0,"8400 Champoeg Rd NE, St Paul, OR 97137, USA",http://www.sineann.com/,8400 Champoeg Rd NE,NULL, St Paul,OR,97137, USA,https://maps.google.com/?cid=18200393294258639753,NULL
OPERATIONAL,(805) 895-5054,Cynthian Vineyards,ChIJDyZ86Giv6lQRLqRyDloP0sA,5.0,1.0,"13945 OR-22, Dallas, OR 97338, USA",http://www.cynthianvineyards.com/,13945 OR-22,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=13894184679855268910,NULL
OPERATIONAL,(503) 868-7359,Hauer of the Dauen Winery,ChIJ0ZownihQlVQRRVUlJPaayio,5.0,6.0,"16425 SE Webfoot Rd, Dayton, OR 97114, USA",NULL,16425 SE Webfoot Rd,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=3083447276847584581,NULL
OPERATIONAL,(541) 386-3700,Evoke Winery - Hood River,ChIJZ6AHCOsPllQRjruovWZUfYM,4.9,74.0,"708 Oak St, Hood River, OR 97031, USA",https://www.evokewinery.com/,708 Oak St,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=9474821991302740878,NULL
OPERATIONAL,(541) 716-0140,Hood Crest Winery and Distillers,ChIJg-OAKzYPllQRo25JEjZ9WPs,4.1,150.0,"1900 Orchard Rd, Hood River, OR 97031, USA",http://www.hoodcrestwinery.com/,1900 Orchard Rd,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=18111363572658957987,NULL
OPERATIONAL,(971) 264-0881,Vintyr,ChIJNfLJ0tNBlVQRaXMqrVHipf8,5.0,6.0,"3336 SE Amity Dayton Hwy, Amity, OR 97101, USA",http://www.vintyrwine.com/,3336 SE Amity Dayton Hwy,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=18421378691254350697,NULL
OPERATIONAL,(541) 459-4572,Merveille Vineyards,ChIJnxiO9LqlxlQRC5JJ6uUzjFc,5.0,1.0,"8877 Nonpareil Rd, Sutherlin, OR 97479, USA",https://coveypoint.com/,8877 Nonpareil Rd,NULL, Sutherlin,OR,97479, USA,https://maps.google.com/?cid=6308474240610439691,NULL
OPERATIONAL,(503) 476-0203,NW Wine Company,ChIJDS0FUZhIlVQR16W24FOoMMk,4.7,3.0,"20980 NE Niederberger Rd, Dundee, OR 97115, USA",http://nwwineco.com/,20980 NE Niederberger Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=14497272278711444951,NULL
OPERATIONAL,(509) 525-7377,Garrison Creek Cellars,ChIJracuZCFBolQR5rXpNAcFYTQ,5.0,25.0,"4153 Hood Rd, Walla Walla, WA 99362, USA",http://www.garrisoncreekcellars.com/,4153 Hood Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=3774303491223827942,NULL
OPERATIONAL,(503) 581-2769,Mystic Wine,ChIJuw-UYzpVlVQRaSPlPUgobKw,5.0,21.0,"11931 SE Hood View Rd, Amity, OR 97101, USA",http://www.mysticwine.com/,11931 SE Hood View Rd,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=12424349762749539177,NULL
OPERATIONAL,(541) 899-1746,LongSword Vineyard,ChIJiYMYzk-bz1QRy5PgISkGcd8,4.8,41.0,"8555 OR-238, Jacksonville, OR 97530, USA",http://www.longswordvineyard.com/,8555 OR-238,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=16100656916558025675,NULL
OPERATIONAL,(206) 920-4206,Savage Grace Wines,ChIJ_ezN9eYNllQR32-v_cmI_UM,4.9,14.0,"442 Kramer Rd, Underwood, WA 98651, USA",http://savagegracewines.com/,442 Kramer Rd,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=4899222370774904799,NULL
OPERATIONAL,(503) 852-6733,EIEIO Wines,ChIJZZmKZNI5lVQRKfnej3r7FwQ,NULL,NULL,"10100 NW Meadowlake Rd, Carlton, OR 97111, USA",http://www.onhisfarm.com/,10100 NW Meadowlake Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=294980804434393385,NULL
OPERATIONAL,(541) 238-7486,Gorge Crest Vineyards,ChIJy2h831wMllQRpqjcFOhmzAE,4.9,38.0,"341 Kollock Knapp Rd, Underwood, WA 98651, USA",http://www.gorgecrest.com/,341 Kollock Knapp Rd,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=129591636255352998,NULL
OPERATIONAL,(541) 965-1445,15 Mile Winery,ChIJMflGyHYellQRpfPjpSOApmk,5.0,22.0,"623 E 2nd St, The Dalles, OR 97058, USA",http://www.15milewinery.com/,623 E 2nd St,NULL, The Dalles,OR,97058, USA,https://maps.google.com/?cid=7612913110711792549,NULL
OPERATIONAL,(503) 357-7056,SakéOne,ChIJdRf0IoUZlVQRn_I4Ku4wvFw,4.7,139.0,"820 Elm St, Forest Grove, OR 97116, USA",http://sakeone.com/,820 Elm St,NULL, Forest Grove,OR,97116, USA,https://maps.google.com/?cid=6682269746579698335,NULL
OPERATIONAL,(541) 899-9120,South Stage Cellars,ChIJ-S-78vN4z1QRQt5YVZ9DqBQ,4.7,166.0,"125 S 3rd St, Jacksonville, OR 97530, USA",http://www.southstagecellars.com/,125 S 3rd St,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=1488514028456697410,NULL
OPERATIONAL,(503) 474-2517,Greyhorse Vineyard,ChIJuTjDijtIlVQR1FyMTnlO_Fk,NULL,NULL,"4451 NW Hill Rd, McMinnville, OR 97128, USA",http://greyhorsevineyard.com/,4451 NW Hill Rd,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=6484143846422502612,NULL
OPERATIONAL,(541) 625-9100,Willamette Valley Vineyards,ChIJm9OpBe51z1QRRFD6xsqWxbI,4.4,29.0,"203 E Main St, Talent, OR 97540, USA",http://www.triumwines.com/,203 E Main St,NULL, Talent,OR,97540, USA,https://maps.google.com/?cid=12881868106829025348,NULL
OPERATIONAL,(503) 538-0336,Cameron Winery,ChIJAc2S3ARBlVQR2AN-m1_KbnM,5.0,2.0,"8200 NE Worden Hill Rd, Dundee, OR 97115, USA",http://cameronwines.com/,8200 NE Worden Hill Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=8317808073779315672,NULL
OPERATIONAL,(541) 998-3336,Bennett Vineyards & Wine Company,ChIJi3NlOmsBwVQRj0c1M6cVFQE,4.8,54.0,"25974 OR-36, Cheshire, OR 97419, USA",http://www.bennettvineyardsor.com/,25974 OR-36,NULL, Cheshire,OR,97419, USA,https://maps.google.com/?cid=77992376411703183,NULL
OPERATIONAL,(971) 237-6745,J.L. Kiff Vineyard,ChIJzy6hUCVIlVQRQSJ3aM-oT3E,4.9,27.0,"13546 NW Willis Rd, McMinnville, OR 97128, USA",http://www.jlkiffvineyard.com/,13546 NW Willis Rd,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=8164930258210333249,NULL
OPERATIONAL,(541) 519-0949,Copper Belt Wines,ChIJC8FEpTHppFQRxUVfOt0xZvk,4.9,29.0,"1937 Main St, Baker City, OR 97814, USA",http://www.copperbeltwinery.com/,1937 Main St,NULL, Baker City,OR,97814, USA,https://maps.google.com/?cid=17971106189305398725,NULL
OPERATIONAL,(541) 512-2955,EdenVale Winery,ChIJR36aBkp3z1QRco9RayGtjxI,4.6,82.0,"2310 Voorhies Rd, Medford, OR 97501, USA",http://www.edenvalleyorchards.com/,2310 Voorhies Rd,NULL, Medford,OR,97501, USA,https://maps.google.com/?cid=1337477973398359922,NULL
OPERATIONAL,(503) 378-1526,St. Innocent Winery,ChIJAzo9JZRUlVQR8WVYDGuY5Eg,4.9,90.0,"10052 Enchanted Way SE, Jefferson, OR 97352, USA",http://www.stinnocentwine.com/,10052 Enchanted Way SE,NULL, Jefferson,OR,97352, USA,https://maps.google.com/?cid=5252490650956883441,NULL
OPERATIONAL,(971) 645-3466,Beckham Estate Vineyard,ChIJFdNgwmNplVQRXBrRCOLMckk,4.7,47.0,"30790 SW Heater Rd, Sherwood, OR 97140, USA",http://www.beckhamestatevineyard.com/,30790 SW Heater Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=5292517783296350812,NULL
OPERATIONAL,NULL,BelliVadum Vineyards,ChIJT6oEov4_lVQRhxCNjaJiN08,NULL,NULL,"18420 NE Dopp Rd, Newberg, OR 97132, USA",https://www.bellivadum.com/,18420 NE Dopp Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=5708139503014449287,NULL
OPERATIONAL,(503) 852-3086,Marshall Davis Wine,ChIJaXozgbk5lVQRhjqYfacbP9U,5.0,13.0,"125 W Main St, Carlton, OR 97111, USA",http://marshalldaviswine.com/,125 W Main St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=15366030859792038534,NULL
OPERATIONAL,(503) 472-3215,Lundeen Wines,ChIJRR4EL-xIlVQRjy90DCXRlow,4.8,18.0,"475 NE 17th St, McMinnville, OR 97128, USA",http://www.lundeenwines.com/,475 NE 17th St,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=10130514368869445519,NULL
OPERATIONAL,(503) 662-5454,Gran Moraine Winery,ChIJgdH-nNg-lVQRUfOiYZ2eO6g,4.7,40.0,"17090 NE Woodland Loop Rd, Yamhill, OR 97148, USA",http://www.granmoraine.com/,17090 NE Woodland Loop Rd,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=12122457220782945105,NULL
OPERATIONAL,(541) 592-4688,Bridgeview Vineyards Winery,ChIJXwBmOxT6z1QRwa7gVoYcds4,4.7,15.0,"4210 Holland Loop Rd, Cave Junction, OR 97523, USA",http://www.bridgeviewwine.com/,4210 Holland Loop Rd,NULL, Cave Junction,OR,97523, USA,https://maps.google.com/?cid=14877109782373772993,NULL
OPERATIONAL,(541) 400-8613,Willow Wine Cellars,ChIJuynalUAMllQRwWeACrgie20,5.0,30.0,"10481 Cook-Underwood Rd, Underwood, WA 98651, USA",http://willowwinecellars.com/,10481 Cook-Underwood Rd,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=7888937346115069889,NULL
OPERATIONAL,(541) 938-9463,Zerba Cellars,ChIJzTbmzalDolQRn6fWXh8Z4cw,4.7,52.0,"85530 OR-11, Milton-Freewater, OR 97862, USA",http://www.zerbacellars.com/,85530 OR-11,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=14763108676023003039,NULL
OPERATIONAL,(503) 538-6476,Lange Estate Winery & Vineyards,ChIJRafqU_BAlVQRTwJ8fNSq-tk,4.6,81.0,"18380 NE Buena Vista Dr, Dundee, OR 97115, USA",https://www.langewinery.com/,18380 NE Buena Vista Dr,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=15707054480006316623,NULL
OPERATIONAL,(503) 298-9420,Loop de Loop Wines,ChIJ-0Twm9UNllQRRxNIoJ7XDfs,5.0,22.0,"Loop de Loop Wines, 451 Kramer Rd, Underwood, WA 98651, USA",http://www.loopdeloopvintner.com/, 451 Kramer Rd,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=18090352354511033159,NULL
OPERATIONAL,(458) 802-3656,Tesoaria Vineyard and Winery Annex,ChIJj2Qvl94ZxFQRzzpRcggMpY8,3.5,4.0,"707 Hess Ln, Roseburg, OR 97471, USA",http://www.tesoaria.com/,707 Hess Ln,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=10350692548998150863,NULL
OPERATIONAL,(503) 662-5212,Beacon Hill Winery & Vineyard,ChIJP4oE-mI4lVQRCRDI6MT_Uvc,4.9,47.0,"22251 NE Laughlin Rd, Gaston, OR 97119, USA",http://www.beaconhillwinery.com/,22251 NE Laughlin Rd,NULL, Gaston,OR,97119, USA,https://maps.google.com/?cid=17821587896642572297,NULL
OPERATIONAL,NULL,John Michael Champagne Cellars,ChIJn482gWWFz1QRoeC4noU2V9s,3.0,2.0,"1425 Humbug Creek Rd, Jacksonville, OR 97530, USA",NULL,1425 Humbug Creek Rd,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=15805161364801511585,NULL
OPERATIONAL,(503) 554-9463,Claygate Estate Vineyard & Tasting Room,ChIJTb0HSb4_lVQRuaIKtkrUNKY,5.0,8.0,"17205 NE Dopp Rd, Newberg, OR 97132, USA",https://www.claygatevineyard.com/,17205 NE Dopp Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=11976430726431810233,NULL
OPERATIONAL,(509) 525-0625,The Dwelley Vineyard,ChIJKdJPRRJAolQRH2JM3GWC6gY,NULL,NULL,"3053 Russell Creek Rd, Walla Walla, WA 99362, USA",http://dwelleyvineyard.com/,3053 Russell Creek Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=498354082777162271,NULL
OPERATIONAL,(541) 846-6364,"Wooldridge Creek Vineyard, Winery, Creamery & Charcuterie",ChIJuYyTS0WGz1QRC365E6xUtmM,4.9,113.0,"818 Slagle Creek Rd, Grants Pass, OR 97527, USA",http://www.wcv.farm/,818 Slagle Creek Rd,NULL, Grants Pass,OR,97527, USA,https://maps.google.com/?cid=7185023353558236683,NULL
OPERATIONAL,(541) 580-3340,Whitetail Ridge Vineyard,ChIJMe1FCzE-xFQR34kmZ5eaIhA,5.0,1.0,"5920 Flournoy Valley Rd, Roseburg, OR 97471, USA",http://whitetailridgevineyard.com/,5920 Flournoy Valley Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=1162661628876327391,NULL
OPERATIONAL,(541) 830-8466,Kriselle Cellars,ChIJV4EakXaJxVQRF83dTo7CS3k,4.4,68.0,"12956 Modoc Rd, White City, OR 97503, USA",http://www.krisellecellars.com/,12956 Modoc Rd,NULL, White City,OR,97503, USA,https://maps.google.com/?cid=8740293418306882839,NULL
OPERATIONAL,(503) 476-2548,Keleri Vineyard,ChIJd78D_eZqlVQRoYf_SKUbpXs,5.0,1.0,"28385 NE Bell Rd, Newberg, OR 97132, USA",https://www.kelerivineyard.com/,28385 NE Bell Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=8909557834530654113,NULL
OPERATIONAL,(503) 585-7874,Witness Tree Vineyard Ltd,ChIJXdoViGNUlVQR6tp-MEDXnNU,4.4,8.0,"7111 Spring Valley Rd NW, Salem, OR 97304, USA",http://www.witnesstreevineyard.com/,7111 Spring Valley Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=15392414297137011434,NULL
OPERATIONAL,(503) 209-1257,Iterum Wines,ChIJ1UjYcdOr6lQRxWbO06g1SmE,NULL,NULL,"5917 Orchard Heights Rd NW, Salem, OR 97304, USA",https://iterumwines.com/,5917 Orchard Heights Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=7010474769179895493,NULL
OPERATIONAL,(541) 584-2357,Rivers Edge Winery,ChIJDehEUQpXwVQR496oID9kAVM,4.6,37.0,"1395 River Dr, Elkton, OR 97436, USA",http://www.riversedgewinery.com/,1395 River Dr,NULL, Elkton,OR,97436, USA,https://maps.google.com/?cid=5981172002418384611,NULL
OPERATIONAL,NULL,Wetherell Vineyards,ChIJAwLT4cEbxFQRQrvlXDxgPQg,NULL,NULL,"577 Mode Rd, Umpqua, OR 97486, USA",NULL,577 Mode Rd,NULL, Umpqua,OR,97486, USA,https://maps.google.com/?cid=593736538255637314,NULL
OPERATIONAL,(509) 365-2795,Domaine Pouillon,ChIJ3XEPKxEXllQRwWy8TFdufHk,4.9,28.0,"170 Lyle Snowden Rd, Lyle, WA 98635, USA",http://www.domainepouillon.com/,170 Lyle Snowden Rd,NULL, Lyle,WA,98635, USA,https://maps.google.com/?cid=8753993096930028737,NULL
OPERATIONAL,(503) 435-1278,Brooks Wine,ChIJE2iZAPj9VEARnCp655KGURc,4.8,234.0,"21101 SE Cherry Blossom Ln, Amity, OR 97101, USA",https://www.brookswine.com/,21101 SE Cherry Blossom Ln,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=1680272101492796060,NULL
OPERATIONAL,(503) 992-8545,David Hill Vineyards & Winery,ChIJbTJ1IK8elVQRELHLlNMv_ro,4.5,161.0,"46350 NW David Hill Rd, Forest Grove, OR 97116, USA",http://www.davidhillwinery.com/,46350 NW David Hill Rd,NULL, Forest Grove,OR,97116, USA,https://maps.google.com/?cid=13474259720920084752,NULL
OPERATIONAL,(541) 673-3709,Hillcrest Winery,ChIJ_2TqDSQXxFQRjbWMXQdeF_c,4.8,51.0,"240 Vineyard Ln, Roseburg, OR 97471, USA",http://www.hillcrestvineyard.com/,240 Vineyard Ln,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=17804803037559829901,NULL
OPERATIONAL,(541) 490-9461,Stave & Stone Winery,ChIJY4qS1W4OllQRvAyS2AuKE98,4.6,64.0,"210 Oak St, Hood River, OR 97031, USA",http://www.staveandstone.com/,210 Oak St,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=16074343278498155708,Downtown Tasting Room
OPERATIONAL,(360) 828-1046,Valo -- Massalto,ChIJ547vf8OplVQRduEbGogxb6s,4.9,46.0,"671 W Columbia Way, Vancouver, WA 98660, USA",http://valocellars.com/,671 W Columbia Way,NULL, Vancouver,WA,98660, USA,https://maps.google.com/?cid=12353146763523907958,NULL
OPERATIONAL,NULL,Anahata Vineyard,ChIJAzzFOC9VlVQRQozyLqf3FaU,NULL,NULL,"5900 Zena Rd NW, Salem, OR 97304, USA",https://www.atthejoy.com/anahata-vineyard,5900 Zena Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=11895686288188279874,NULL
OPERATIONAL,(541) 387-3556,Pine Grove Vineyards,ChIJWY5lzokFllQRb18ZGsLXVR4,NULL,NULL,"2143 Wells Dr, Hood River, OR 97031, USA",NULL,2143 Wells Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=2185890422819741551,NULL
