author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
Michele Larsen,https://www.google.com/maps/contrib/107200289805662667336/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2MPPbo8JVNYrOdT48YsHQzYfgutZ98JoiH4do0=s128-c0x00000000-cc-rp-mo,5,5 months ago,"My daughter took me wine tasting,  the first time for me.  She said the wines here are incredible.  Wow!!
Willows wines are incredible.  I learned a lot today.  Thank you for making Mother's day even better.",1652057535,False,ChIJuynalUAMllQRwWeACrgie20
Jeff Bennett,https://www.google.com/maps/contrib/104647965262308515897/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_nh6KYiN9j-iTp04SXSGOyqFB61WoO6o70VT65ew=s128-c0x00000000-cc-rp-mo-ba2,5,12 months ago,Amazing wine and view!,1635638335,False,ChIJXdoViGNUlVQR6tp-MEDXnNU
Mara Palumbo,https://www.google.com/maps/contrib/110401270502994775326/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu9g12QjIPrLUk_HJtBV6v46JFMTHcll0d_3pWW86tQ=s128-c0x00000000-cc-rp-mo-ba3,5,5 months ago,,1653195255,False,ChIJT4JRox9DolQRk5QIUB_0lS8
Joel Barrett,https://www.google.com/maps/contrib/116620073433236231932/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_s_nvlXoVr-ic3aDPO_7Q371SqOn24QNsgbgF2Sw=s128-c0x00000000-cc-rp-mo-ba5,5,a year ago,Great old vine wines here! You are bound to find several you’ll love. Beautiful property with views of Mt Hood 60+ miles away.,1632516637,False,ChIJb07wO0IUlVQRpT7hr_IPjrc
Todd Sempel,https://www.google.com/maps/contrib/102684298963261276592/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1Q4SfyRYhVdqE2lh1_4zHxbLQFsnPow9NjOH0o=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Amazing red wines! Pinot, Merlot, Syrah and the Tempranillo are awesome. By far best Pinot Noir producer on the West coast.",1655324217,False,ChIJL-XgA62v6lQRLyLejKbgWxw
Rich Irish,https://www.google.com/maps/contrib/117090371291522182190/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2MAgCXR2LO2hijr28OwqC5_upPDVlpEZnHCHnu=s128-c0x00000000-cc-rp-mo-ba3,5,3 years ago,"Love, love, love their transparency!",1554595881,False,ChIJYZmduwEYxFQRqyBPC7ML7lg
Sandie Marconi,https://www.google.com/maps/contrib/116263163747092016238/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1ThWRRAPrsttTr6_Wggf2KTGRF9LrTASU6sGOZ=s128-c0x00000000-cc-rp-mo,5,a year ago,"As always, our experience at Syncline was exceptional.  We tasted gorgeous, seductive wines; varietals primarily from the Southern Rhone region of France, created beautifully by Owner/Winemaker, James Mantone.  Our experience was further complemented by the outstanding and knowledgeable staff.  Everyone took time with us and made us feel so welcome.  Thank you, Syncline ❤",1633907346,False,ChIJ5atICDUXllQRd8-GQswUDwg
Kieran Lyons,https://www.google.com/maps/contrib/112736885942956290129/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_gHgvplWsRIbIvC_yMDNMiVoORz_xHmkt70Qx3Sq0=s128-c0x00000000-cc-rp-mo-ba3,5,11 months ago,"A great wine producer/bar/store with light food options. I particularly appreciate the option to just order a bunch of bread hunks with oil and vinegar. In my experience, the wine they produce is on the traditional end of the natural wine spectrum: it's consistent and generally fit my expectations based on the grape varietals used, unlike some natural wine that's wildly variable and often overbearingly sour or funky. Service is friendly. Some of the food options are vegan and others can be adapted.",1635888733,False,ChIJf25XQ8sfwVQRiOdAGOfk7B4
Kyle L,https://www.google.com/maps/contrib/106962517547885609802/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-UhNDhI8vHu4vxdeWTJrhIx_-20KYTeQxU9eoAJg=s128-c0x00000000-cc-rp-mo,5,a year ago,I can’t say enough good things about this winery! We went once and took a stroll with our dogs through the vineyard which was a great memory. So much so that I decided to get engaged here and they set up a nice little fire pit and wines in the vineyard for us!! Definitely check this place out!,1612122280,False,ChIJeQ9y-9FxlVQRyiTpyZwZPPg
Melissa Tugmon,https://www.google.com/maps/contrib/102641797336722179865/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3gp0U8bqpk2xoo7KmSWs4ap2DnrtVkIgBYD1OhDQ=s128-c0x00000000-cc-rp-mo,5,2 years ago,We had an exceptional experience at Illahe Vineyards! The wines were delicious and the view spectacular. We especially loved the storytelling and friendliness of the woman who poured for us-she really took us on a journey with each wine!,1596916479,False,ChIJf51UGMUCwFQRmn-5T0mHSXI
James Lombardo,https://www.google.com/maps/contrib/107808185062767962205/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8gZXDkwDNG8XL4Iu4lEGD1IMzf0GdScEuOeOtcFA=s128-c0x00000000-cc-rp-mo,5,3 years ago,"Domaine Pouillon is located less than 5 minutes above Old Highway 8, but feels worlds away. The tasting room has great indoor and outdoor spaces, and the vineyard setting is nothing short of spectacular. The wines are excellent, and showcase the terroir of the Columbia Valley, Horse Heaven Hills, and Columbia Gorge AVA's very well. We had a great time socializing with the tasting room staff and other patrons, and will certainly be back. Highly recommended!",1554417825,False,ChIJ3XEPKxEXllQRwWy8TFdufHk
Gunnar Forland,https://www.google.com/maps/contrib/110588444744881654668/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu90xarXFUqNoodLXV30F9zg8g3qL4ojtDCaKFuG=s128-c0x00000000-cc-rp-mo-ba4,4,3 months ago,If only they had an elevated view of the valley it would be 5 stars. Tastings provide a good example of the variety the Willamette Valley has to offer. Beautiful grounds and great people on the staff.,1658441521,False,ChIJcVrLgmtBlVQRdHSvyMMGgGA
Matt Reed,https://www.google.com/maps/contrib/104604134772776270565/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0R-WqPbzJ1orD2CUogAleSLU9oo19WMPmxL2bY=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,Love Blue Mountain Cider! Always a stop when passing though the area. Great creative flavors. Outdoor sipping. Great place.,1624631175,False,ChIJsxjaYrVEolQR7lz1cFg37dw
Mikaela O'Brien,https://www.google.com/maps/contrib/103604150948610395435/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9jZqGzwZBaY58ZOChpmOes5oGtJaB4HFxItAlk1g=s128-c0x00000000-cc-rp-mo,2,2 weeks ago,Beautiful place with excellent wine. Guy pouring in the tasting room was pretty condescending and we definitely didn’t feel welcome.,1665269268,False,ChIJ_ZDTaZZzlVQRBnA2k9StH8M
Mary Mauro,https://www.google.com/maps/contrib/115868358186957044320/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0P8fLZKKgHTAoq4O_5bLva8TMpr8AP9TxXwRdu=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,"Dragon's Vineyard is a slice of heaven! Charming, charming, charming! The folks are warm and welcoming; the interior is pleasing with its fireplace and tables; the garden is a piece of Eden. Flights and glasses of your favorite choice are affordable. Take that fave wine and a delish charcuterie board outside and forget everything but the artistry, the hummingbirds, the sun, the smells...  You need to stop here!",1665520670,False,ChIJheCK_phTwFQRotxeGzlL7Tc
Carl Rutherford,https://www.google.com/maps/contrib/110779860467339747036/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2kK6aJlx_rHZaIyLcrQu3lCQoltj5T3TqnbyFn=s128-c0x00000000-cc-rp-mo-ba3,5,2 months ago,We had a lot of fun hanging out with Chris and interrogating him about his life decisions to build a winery 😜,1661039260,False,ChIJga3v3IxckFQRHMwS15rAgvE
Emma Smith,https://www.google.com/maps/contrib/109624373304510988566/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9jrZWa5apSUPBGSym05k9zTgs73_Xod4x2e2-55g=s128-c0x00000000-cc-rp-mo,5,6 months ago,"Rebecca and Fizzy the doggo are the best duo. Deliciously yummy wine and the location, views and people are lovely. Rebecca seriously knows her wine and is a true wine expert. 10/10 recommend visiting!!",1649380197,False,ChIJA1bMEThHlVQROhg2IK1M96g
Anna M. Parras,https://www.google.com/maps/contrib/103106424415214323812/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9vZjvfBsfIe3wkkNVOiU7dtJBgvLIGTa-AFaT8=s128-c0x00000000-cc-rp-mo-ba4,5,2 years ago,"Wonderful! The wine was very good, the service was personal and delightful and the atmosphere calm and relaxing. Can't wait to go back.",1582644943,False,ChIJJ3JjMpBBwFQRZm9Z7i2UNRA
Tim Schulze,https://www.google.com/maps/contrib/103078778831557018164/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1spXxsEFunovmuDh87psDBW1nI6F-Lu5XbZsC3=s128-c0x00000000-cc-rp-mo,5,4 years ago,"Tyee winery was amazing. Lauren and I got married their this past July. Brian and his family were great to work with; willing to go the extra mile to make our vision come to life. The wine was delicious and all of our guests had a great time. The space is set up perfect with a bar, area for dancing, plenty of picnic tables and amazing views of the Willamette Valley and coast range. Surely a day we will never forget. (photos by Julia Green photography)",1540352065,False,ChIJTVllbWZPwFQRAORMlzyMJio
Brianna Staubo,https://www.google.com/maps/contrib/108658818030829065411/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9yX74flslIZijaEPDWstF-u6EO0WH4_sXxltZm1g=s128-c0x00000000-cc-rp-mo-ba4,1,5 months ago,"The service was non-existant during our tasting. We had a reservation, and the only time we saw a staff member was checking in and paying. We weren't given any information on the winery, the wine, and she never checked on us. Unfortunately, since we also did not like the red flight, this place was a complete miss.",1651520302,False,ChIJW7FbGmNqolQRqZPGQPoIHxU
David Galvan,https://www.google.com/maps/contrib/110557345852620985904/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_4ZeltBVvBG9IG0PAxctSXIYf_3bkhJp-v4bGg=s128-c0x00000000-cc-rp-mo-ba3,5,a week ago,,1665963393,False,ChIJh7ZyX2UXlVQRhdkMv3f_Hws
Ron Raport,https://www.google.com/maps/contrib/107295783775736870488/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8Z8PaLLs7Qu6XjclfsozNgeo3Zb2nUEptgdOr9=s128-c0x00000000-cc-rp-mo,5,a year ago,"Joel was a wonderful host and his wines were excellent.  We had done another wine tasting on our way into town at the famous winery in the old schoolhouse, and CAVU’s wines were better than anything we had at the schoolhouse.  The tasting room was also pleasant with beautiful art throughout.  Highly, highly recommended.",1627262109,False,ChIJ4ZSprkEVolQRUCWw-KgbP_s
Joanne Ramseth,https://www.google.com/maps/contrib/105045061449496075319/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu20l2d_mhkPowy80jy2Pd-87Z6IVdEARN5TqrWz=s128-c0x00000000-cc-rp-mo,5,2 years ago,,1601867397,False,ChIJcaDn50gVolQRyilMnYgQfSA
Anna Porter,https://www.google.com/maps/contrib/100617587144964808405/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8FaIbpG_tac6LN8anEyStOnxG_H-Tb77e9ro96cZI=s128-c0x00000000-cc-rp-mo-ba2,5,a month ago,"Bethel Heights is a definite must visit. Their wines are the stellar, the setting is gorgeous, and their people are friendly and knowlegeable. Kate took such good care of our group and made us feel like family. We'll be back!",1662052797,False,ChIJTQl1eZ5UlVQRV8qLKvhmJg0
Beth Hill,https://www.google.com/maps/contrib/104834901794467462113/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0rs1di0ZLSuoHfpGKw8kqtrq1XBMLRqAaWP5Q9AA=s128-c0x00000000-cc-rp-mo-ba3,5,3 months ago,"After reading very different opinions in some of the reviews here, we had made a reservation because it kept coming up in our searches as one of the places to go in Willamette. We went on a Wednesday, and we were pleasantly surprised by the kind service, the beautiful views, and the wines were very good. I think what made our experience so great was our host, Sean. He was exceptional, professional, friendly, and knowledgeable. If you are going and can request someone, I would highly recommend requesting him!",1658501970,False,ChIJ1UIxLCtBlVQRsGp3EEosvaE
Sydney Ryan,https://www.google.com/maps/contrib/112409027568501492992/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu80rpo5JJBtjACWsdPJO5Sv-pzWkQKQlHIe_qHC=s128-c0x00000000-cc-rp-mo,5,a year ago,This wonderful winery has incredible customer service: they truly go above and beyond!,1608416849,False,ChIJKfZRK10DxFQR2TjvVdyrusI
LindayPeter E.,https://www.google.com/maps/contrib/105658098767568571819/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-E1YBB7OyRGemWsxS3CPApMEMnQQdefTYS0lbF8tA=s128-c0x00000000-cc-rp-mo,5,3 months ago,Excellent organic wines. Owners Bill and Sandy are delightful.  One of Yamhill county's special places hidden amongst some of the best vineyards anywhere.,1658542943,False,ChIJeeGyWKprlVQREXCP2PjjQJ0
Vivian Stanley,https://www.google.com/maps/contrib/117873448143714867642/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1CPZdOj_10TnzT_FPciaHzwEWBZDHK2PoVoWEL=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Mindy was great! This place is absolutely amazing! If you've never been here you've got to stop in and check it out. If you're looking for a venue,  you should definately check it out! From beautiful grounds to amazing food.  You can't go wrong here!",1655703229,False,ChIJr6MiNDlmlVQRFlvNeU6gxDo
Pete Brainard,https://www.google.com/maps/contrib/114916366091754350844/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9x75kjK0Fev5nRSIwglsPzg1xF9AUUJfD-z1j38w=s128-c0x00000000-cc-rp-mo-ba3,5,4 months ago,"Excellent wines. If you love full bodied reds, it’s does not disappoint. But the biggest surprise is the Chardonnay. Not a white wine guy but the chardonnay may have been the best i’ve had. Gretchen is phenomenal and knows her wine. Doug, the owner, was working but said hi and was a really nice guy.",1655586872,False,ChIJHXICnnzXvlQRRtxLRomdp7g
simone shomaker,https://www.google.com/maps/contrib/106145221510982067379/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9MwS5poSUlPMEIAxHObKb6-TWZEiWuNLMCVf5zsQ=s128-c0x00000000-cc-rp-mo,5,a year ago,"This place is so incredible, it’s worth a stop on your honeymoon. Stephanie was so knowledgeable, so sweet/hospitable, and exceeded our expectations in every way. All the wines were fantastic, and the grounds are beautiful. We will definitely be back next time we are in the area! :)",1628903421,False,ChIJt8yOhMBqlVQRwn-y6wH7UoY
Oklahoma Girl,https://www.google.com/maps/contrib/110157409388383396185/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2tT13u-1BLe-GuufnfIsJ64rhODjWW9VLD1u7v=s128-c0x00000000-cc-rp-mo-ba2,5,4 months ago,"What a cool place to hangout and get a glass/bottle of wine.  Great wine, tasty charcuterie board and hummus. Our waitress Melissa was super friendly.",1654451162,False,ChIJDehEUQpXwVQR496oID9kAVM
Matt S,https://www.google.com/maps/contrib/114839362264548240440/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3z_TRpXj1sVYxMS5KKAEjFsxFev81DoAs4MD_B=s128-c0x00000000-cc-rp-mo,5,2 months ago,This wine bar is exquisite. I love the atmosphere and the pleasant staff. Oh yeah the wine is absolutely devine.,1659302463,False,ChIJ-1_CKzMwwVQRFbP5wXVgQIc
Sean Curry,https://www.google.com/maps/contrib/116901745747619299427/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu21fFbgjrv-b_BJQm2K23-0tJIopveycGkZanya=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"My wife and I visited Ponzi in mid-Sept. while harvest was in progress, and yet Danny was a very helpful, attentive, and knowledgeable host during our visit and tasting.   Learning the history of the winery and getting some insight into the workings of their gravity-fed winery enhanced the experience.  The 2017 Laurelwood Pinot Noir was one of the best quality/price Pinot Noirs during our trip to Oregon.  The Reserve and Vigneto bottlings are quite distinctive as well.  The 2019 Arneis was a refreshing find as a rarely grown grape variety in the US.  Also recommended is their 2016 Rose Brut sparking from 100% Pinot Noir and 2017 Reserve Chardonnay which struck just the right balance for us.  The tasting room and grounds are clean and modern, yet still inviting.  Recommended.",1634227265,False,ChIJWw3xEO4SlVQRfhGtgZ_xMVI
T,https://www.google.com/maps/contrib/117139567344408089219/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu93ZPamX1zgTW1pPzAOmt6mOa5EqcSxCB8K4THo=s128-c0x00000000-cc-rp-mo-ba6,5,2 months ago,I love this place! The peaceful scenery.  Beautiful and delicious foods.  Best wines.  Exceptionally great service and more!,1659243330,False,ChIJ545Wtpk9wVQRV0rwGv3yknM
Dan Haxton,https://www.google.com/maps/contrib/106071341449149005006/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-3ldPgr_6W3K6L-czSzDHxLNPRdwNY7usr_KGSqgw=s128-c0x00000000-cc-rp-mo,5,a month ago,"Stopped by over the weekend for a wine tasting with some visiting family. It was our first time visiting, but we have been enjoying the wine for a few years. The setting was peaceful and views spectacular. Julia and Scott were wonderful hosts and we ended up buying a case of wine to take home. Can’t wait to come back to visit again!",1663001385,False,ChIJ-0Twm9UNllQRRxNIoJ7XDfs
gary powell,https://www.google.com/maps/contrib/116108559328960230915/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3Wkfja-BdZdJNnlbg5dG8m7mHp_NED5brcBdTQ=s128-c0x00000000-cc-rp-mo,5,a year ago,First-class hidden gem vineyard. 2017 Micheline Pinot Noir Reserve tastes dark fruit on tongue portabella finish. Pairs well with marinated fillets and red peppers. This wine and vineyard is for conniseurs.,1622045965,False,ChIJc9aFK2JTlVQRmkuBl4ATwt0
Stuart Anderson,https://www.google.com/maps/contrib/107697424904423562922/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu8yS6MpwXG9z22qqPIztFJrd6F-VGeedFTk5kC3=s128-c0x00000000-cc-rp-mo-ba4,5,2 years ago,,1595799240,False,ChIJP3fyf5tRlVQR9X_zy_Q7ndc
Christopher Mandeville,https://www.google.com/maps/contrib/104369013351115610914/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9lb4cWupvdP4NoyyLZEe9rXgqWjQczKAfbhfFAC1M=s128-c0x00000000-cc-rp-mo-ba5,5,a month ago,"We've been to Durant about three times now and we've always enjoyed it. We actually joined one of the wine clubs. They offer. The gift shop is really great as well as the tasting area with a magnificent view. I also love that they have a nursery where you can buy olive trees and many other plants.
The vibe is definitely low-key and casual, and the service is wonderful. About the wines and are happy to tell you as much as you want to know. We especially want to acknowledge Paul who has been our server on a couple of our visits. He really takes great care of us! We're looking forward to many visits in the coming year.",1663465281,False,ChIJWRS9kbVGlVQRjAJ9THjYOSU
She Ash,https://www.google.com/maps/contrib/109421948173687363291/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1gXwy7jUQQV5IjdgeyK7z7eX-HUZscmjLRYECb=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Friendly service staff. Nice spacious outdoor tasting cabanas with fire places. Easy to find, just off the highway. Down to earth winery with no fancy-pancy stuff. Enjoy the scenery and good wine.",1605148955,False,ChIJqVN51pgIwFQRXgapVeN7LCQ
Carla Parker,https://www.google.com/maps/contrib/118217704721427789441/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9s9OOquQFJF-9oclvC4zG-xu3klyt700vLOp3Vog=s128-c0x00000000-cc-rp-mo,5,a month ago,"My husband Bill and I spent a wonderful afternoon at Coleman Vineyard.  We live in Newberg, so we have many options for wine tasting, and we like to go to ones we have not visited before.  Melissa and Crystal were friendly, knowledgable and provided us not only with beautiful wines, but a great experience as well.",1663457616,False,ChIJi6-To2qz6lQRJcTvgR1aSys
Steve Pinzon,https://www.google.com/maps/contrib/109835609123243273744/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_D36nfAjBRUOZSuXU9xSJk2xsrv9XOMop2-3EEKA=s128-c0x00000000-cc-rp-mo-ba5,5,6 months ago,Prettiest grounds of the airport tasting rooms. Gigantic inside tasting area plus outdoor seating. Good wines reasonably priced. Fun dog that loves chasing tennis balls,1651084994,False,ChIJfYa8Jk8VolQR_qaj9BtDqoU
Jeff Vassau,https://www.google.com/maps/contrib/113729840574192743544/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2HBfEAhHLfjmaVUCVZvFkV2qRwZ-6-rAIxD5Zt=s128-c0x00000000-cc-rp-mo-ba3,5,5 years ago,"Beautiful, peaceful place to stay! The owners are wonderful; I highly recommend staying here if you ever want to go to Oregon wine country.",1506960276,False,ChIJ08Rvf9tJlVQRxurM-mtG6OU
Curtis Twenge,https://www.google.com/maps/contrib/111096760464862700127/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8i4n3yneH3HsgiWHsHYdKTxUUy5qAur1pr7f1ukQ=s128-c0x00000000-cc-rp-mo-ba3,5,a year ago,"The wines here are an amazing and excellent example of Oregon pinot noir. This is one of the few wineries to have older vintages on their standard flight (up to 10 years old) which gives you an opportunity to compare how different years and age effect the wine. This is reason enough to visit.

However, what makes this winery truly special is the tasting room manager Dave.
He is incredibly knowledgeable, friendly, and welcoming. He makes every visit feel feel personal and comfortable. We recommend visiting here just for the great experience he will give you. (again not to mention how wonderful the wine is)

Other things to note:
Amazing view
Laid back
Beautiful tasting Room
Fire place
White wines and sometimes rose on the flight",1611685561,False,ChIJ_5MdCeA_lVQR6_ZAH9o00zw
Ali González,https://www.google.com/maps/contrib/113154812834134440746/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8JTOjKYPp6JsTm96O1YwM8Egn8QhQzr9PqMXM3VA=s128-c0x00000000-cc-rp-mo-ba3,5,5 months ago,"I have to say that the place is BEAUTIFUL! Since you enter to the tasting room everything is so magical and tasting. I tried whites and reds and bought 4 bottles. Their customer service is A+, Jared and Denisse explained me everything I need to know about wines. Highly recommended.z",1653424436,False,ChIJB_EXK28OllQRM1bD3Njjbm8
Brittney S,https://www.google.com/maps/contrib/106095217914855540102/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu37C0uCCkXBr3_OKKhKm1LCRCL3bvJNOJO9N6-k=s128-c0x00000000-cc-rp-mo,5,2 years ago,"I happened upon this place while looking to kill some time and I met Tina outside and she invited me in! Tina is absolutely amazing and truly makes the experience. She was knowledgeable about the wonderful wines and so friendly, it felt like I was a guest in her home. I highly recommend this place to everyone!",1601758231,False,ChIJGV_eUG8OllQRPmcuXsJM5iw
Chad Roberts,https://www.google.com/maps/contrib/106446165940675595525/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_jNTyMmGmLA1ujIrJD_1U6hcz1Zse366UhXhuD_A=s128-c0x00000000-cc-rp-mo-ba4,5,8 months ago,,1644129708,False,ChIJGwWA4AUjxFQRH238gU8UqRM
Maria Lathrop,https://www.google.com/maps/contrib/113644726059121827523/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2sLJ18cHBi7saXTE3P5WDIYnE__nSZqb1_rMRM=s128-c0x00000000-cc-rp-mo,5,5 months ago,"We recently stayed at the cottage at Whitetail Ridge Vineyard.  It was wonderful.  The cottage is very nice inside, stocked with everything you could need.  The view from the cottage is breathtaking.  The host was very helpful and made sure everything was perfect.",1652120408,False,ChIJMe1FCzE-xFQR34kmZ5eaIhA
Glenn Parker,https://www.google.com/maps/contrib/113400252977706633541/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8XXR9AUv2RuejVGjGEEsNC--f3qhF0oUqYtz_bgw=s128-c0x00000000-cc-rp-mo-ba5,5,3 months ago,"Charming little winery and distillery with tasty wood-fired pizza. The selection of wine was larger than I would have expected for such an operation, including many Italian, French and Spanish varietals along with more typical American vintages. The pizza was fresh and crispy. They offered 3 tiers of wine flights with 5 wines per flight. They also offered a full bar with cocktails, at least some of which were made with locally distilled spirits.",1657931144,False,ChIJg-OAKzYPllQRo25JEjZ9WPs
Alex Olson,https://www.google.com/maps/contrib/100554070951682184344/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_DGG-COEQmYOOlccxN7MszmH6vdxM17c_khbYSDg=s128-c0x00000000-cc-rp-mo-ba3,5,a year ago,Great wine in a nice location.,1626208773,False,ChIJpRiZbyQHlVQRHNAhH1oZFrU
Amber Rivera,https://www.google.com/maps/contrib/114092367600536863819/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_RmimfNOeNhCZhHaSqBqd2uF7nlsNRk2VWIdIAXA=s128-c0x00000000-cc-rp-mo-ba3,5,a year ago,"I took a group of friends for a tent event during Malbec weekend. This was only my second time visiting Cor and have had the best experiences here (the atmosphere, views, super friendly staff and excellent wine). My friends are already planning a trip back it was so lovely.",1634523381,False,ChIJkbwG1lsXllQRRwVCeIw0ovg
Abel Chavez ortiz,https://www.google.com/maps/contrib/108844598286080836390/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_MS2rhd9Qc0_X39ITHaypojZBLbkpHKYGBSw_N5Q=s128-c0x00000000-cc-rp-mo,5,8 months ago,,1644176978,False,ChIJDyZ86Giv6lQRLqRyDloP0sA
Mindie Dieu,https://www.google.com/maps/contrib/109664464119936655240/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9SfJ9nhjWsazlO8pkKoOSInt63Mbw4N7x5wogJdA=s128-c0x00000000-cc-rp-mo,2,6 months ago,"Good wine from Walla Walla. Very poor service. No intro to the winery, told us they didn't have a thing on the menu, and then served the thing. After about an hour, Lisa the server told us she had a reservation for our table in 15 minutes. There hadn't been any phone calls or anything like that. She had other ""reserved"" tables with nobody at them the whole time we were there. Rude. We were quiet and respectful.",1649547522,False,ChIJERCRjTLGuFQRd03y74_oYno
Marty Vielma,https://www.google.com/maps/contrib/103239408035754124970/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu33AleKhWI9BujaQz99v8I1Kauny9D4Zc7xCvAC=s128-c0x00000000-cc-rp-mo,5,3 months ago,"A perfect outdoor summer experience. Se ond  concert at this winery,  and had a great time. Staff are friendly and and very accommodating.  Location has wonderful views and offers  plenty of sunny and shady
Spots. Fun casual concert experience for all !",1658088069,False,ChIJy_a53boXwVQR78AS7xGt6S0
shayne,https://www.google.com/maps/contrib/104011783054942228934/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_XZGGTPf7M5sbcIGOTHJ46eadWMuipgMOgeO2F=s128-c0x00000000-cc-rp-mo-ba3,4,2 years ago,Probably one of my favorite tastings in Walla Walla. Great company great atmosphere.,1595110232,False,ChIJEWQIIoxrolQRoRMLejqYX4I
Ricardo Epps,https://www.google.com/maps/contrib/113484833160592987247/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9LCYsYAvZ-KZB8-sOUwJjxy_5kYGwXL8X1ql_q=s128-c0x00000000-cc-rp-mo-ba3,5,7 months ago,"March 5, 2022- My wife and I did the wine tasting and cheese pairing experience. The pinot noir samples were delicious as was the cheese. We were greeted with a warm welcome and great hospitality by two very nice ladies. The tasting room was a cozy quaint setting with nice views. We decided to become club members and are looking forward to our next visit.",1647182920,False,ChIJr4Nu2lE5lVQREHqOeLEE2pM
Jennifer Mooney,https://www.google.com/maps/contrib/101125959928828464620/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2dqdBFcEkEsBXjJJfx7Kam6TZrgMhAksmuDZnc=s128-c0x00000000-cc-rp-mo,5,2 years ago,"Very friendly. We came during the off season, so no music, but looking forward to coming again!",1601148368,False,ChIJi3NlOmsBwVQRj0c1M6cVFQE
David Palmer,https://www.google.com/maps/contrib/105037009679260999366/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu31wyF1TotsINivaEKQ2XgKFtmY1IS_7VGGf9JD=s128-c0x00000000-cc-rp-mo-ba2,5,5 months ago,Absolutely lovely vineyard and property.  The owners are wonderful people.,1653005517,False,ChIJb3IEb9lSwFQRBFA8JLwurQA
